Id,Label,publication_year,first_author,display_name,modularity_class,eigencentrality,cluster_label,betweenness
https://openalex.org/W2039676139,"Montague, 1981",1981,Phillip Montague,Self-defense and choosing between lives,8,0.007391,War and killing,0
https://openalex.org/W2039760166,"Davis, 1983",1983,Michael Davis,How to Make the Punishment Fit the Crime,15,0.041452,Punishment,0
https://openalex.org/W2039981008,"Grimm, 2007",2007,Dieter Grimm,Proportionality in Canadian and German Constitutional Jurisprudence,0,0.01922,Judicial review and constitutional rights,0
https://openalex.org/W2040207198,"Inerny, 1980",1980,Ralph McInerny,The Principles of Natural Law,17,0.020028,Natural law,708
https://openalex.org/W2040210902,"Posner, 1972",1972,Richard A. Posner,A Theory of Negligence,19,0.066448,Torts / causation,303
https://openalex.org/W2040525195,"Malcolm, 1968",1968,Norman Malcolm,The Conceivability of Mechanism,19,0.006352,Torts / causation,0
https://openalex.org/W2040603703,"Hirsch, 1991",1991,Andrew von Hirsch,Gauging Criminal Harm: A Living-Standard Analysis,15,0.005477,Punishment,0
https://openalex.org/W2041009095,"Copp, 1999",1999,David Copp,The Idea of a Legitimate State,4,0.070071,Law and political theory,0
https://openalex.org/W2041466501,"Raz, 1984",1984,Joseph Raz,HART ON MORAL RIGHTS AND LEGAL DUTIES,7,0.055084,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2041607960,"Raz, 1986",1986,Joseph Raz,The Morality of Freedom,5,0.735374,General jurisprudence,47557
https://openalex.org/W2041824782,"Lefkowitz, 2007",2007,David Lefkowitz,On a Moral Right to Civil Disobedience,14,0.016032,NA,0
https://openalex.org/W2041839855,"Cohen, 1937",1937,Fred Cohen,THE PROBLEMS OF A FUNCTIONAL JURISPRUDENCE,5,0.019761,General jurisprudence,0
https://openalex.org/W204205356,"Husak, 1989",1989,Douglas Husak,Justifications and the Criminal Liability of Accessories,20,0.004213,Justifications and excuses,0
https://openalex.org/W2042727912,"Hershovitz, 2003",2003,Scott Hershovitz,"LEGITIMACY, DEMOCRACY, AND RAZIAN AUTHORITY",4,0.016376,Law and political theory,0
https://openalex.org/W2044376112,"Davis, 1993",1993,Michael Davis,Criminal desert and unfair advantage: What's the connection?,15,0.007382,Punishment,0
https://openalex.org/W2044818626,"Smith, 2005",2005,Angela M. Smith,Responsibility for Attitudes: Activity and Passivity in Mental Life,2,0.054831,Responsibility,4
https://openalex.org/W2044908625,"Fischer, 1998",1998,John Martin Fischer,Responsibility and Control,2,0.155217,Responsibility,41161
https://openalex.org/W2045052834,"Waldron, 1994",1994,Jeremy Waldron,Freeman's defense of Judicial Review,0,0.015617,Judicial review and constitutional rights,0
https://openalex.org/W2045151352,"Smilansky, 2011",2011,Saul Smilansky,Hard Determinism and Punishment: A Practical Reductio,2,0.01208,Responsibility,0
https://openalex.org/W2045298523,"Skillen, 1980",1980,Anthony Skillen,How to Say Things with Walls,15,0.02544,Punishment,0
https://openalex.org/W2045381010,"Kymlicka, 1992",1992,Will Kymlicka,The Rights of Minority Cultures,4,0.070493,Law and political theory,48
https://openalex.org/W2045894209,"Lenman, 2006",2006,James Lenman,Compatibilism and Contractualism: The Possibility of Moral Responsibility,2,0.026618,Responsibility,0
https://openalex.org/W2047304938,"Paulson, 1995",1995,Stanley L. Paulson,Radbruch on Unjust Laws: Competing Earlier and Later Views?,5,0.032914,General jurisprudence,0
https://openalex.org/W2047661196,"Wellman, 2001",2001,Christopher Heath Wellman,Toward a Liberal Theory of Political Obligation,4,0.030579,Law and political theory,0
https://openalex.org/W2048636620,"Wenar, 2005",2005,Leif Wenar,The Nature of Rights,9,0.114269,Theory of rights,0
https://openalex.org/W2049126431,"Hoskins, 2010",2010,Zachary Hoskins,"Fair Play, Political Obligation, and Punishment",15,0.018619,Punishment,0
https://openalex.org/W2049352959,"Simpson, 2012",2012,Robert J. Simpson,"Dignity, Harm, and Hate Speech",13,0.001145,Hate speech,0
https://openalex.org/W2050227612,"Fair, 1979",1979,David Fair,Causation and the flow of energy,19,0.010777,Torts / causation,0
https://openalex.org/W2051892360,"Shapiro, 1998",1998,Scott Shapiro,On Hart's Way Out,5,0.132393,General jurisprudence,0
https://openalex.org/W2051895896,"Lamond, 2000",2000,Grant Lamond,The coerciveness of law,4,0.002282,Law and political theory,0
https://openalex.org/W2052671436,"Smith, 2011",2011,Holly M. Smith,Non-Tracing Cases of Culpable Ignorance,2,0.01659,Responsibility,0
https://openalex.org/W2053588557,"Wellman, 2004",2004,Christopher Heath Wellman,POLITICAL OBLIGATION AND THE PARTICULARITY REQUIREMENT,4,0.013891,Law and political theory,0
https://openalex.org/W2053800960,"Raz, 1984",1984,Joseph Raz,On the Nature of Rights,9,0.089036,Theory of rights,0
https://openalex.org/W2054081676,"Nagel, 2005",2005,Thomas Nagel,The Problem of Global Justice,4,0.271018,Law and political theory,26757
https://openalex.org/W2055157079,"Boyle, 1980",1980,Jr. Joseph M. Boyle,Toward Understanding the Principle of Double Effect,8,0.009433,War and killing,0
https://openalex.org/W2055244532,"Raz, 1974",1974,Joseph Raz,Kelsen's theory of the Basic Norm,5,0.029556,General jurisprudence,0
https://openalex.org/W2057140318,"Zurn, 2007",2007,Christopher F. Zurn,Deliberative Democracy and the Institutions of Judicial Review,0,0.039792,Judicial review and constitutional rights,0
https://openalex.org/W2058150518,"Fuller, 1964",1964,Lon L. Fuller,The morality of law,5,0.363439,General jurisprudence,0
https://openalex.org/W2060483271,"Radbruch, 2006",2006,Gustav Radbruch,Statutory Lawlessness and Supra-Statutory Law (1946),7,0.135065,Non-positivism (Alexy & Radbruch),709
https://openalex.org/W2060498353,"Waldron, 1999",1999,Jeremy Waldron,Law and Disagreement,0,0.582291,Judicial review and constitutional rights,10909
https://openalex.org/W2061189098,"Freeman, 1990",1990,Samuel S. Freeman,Constitutional democracy and the legitimacy of judicial review,0,0.048237,Judicial review and constitutional rights,0
https://openalex.org/W2061272009,"Dolinko, 1991",1991,David Dolinko,Some Thoughts About Retributivism,15,0.076239,Punishment,0
https://openalex.org/W2061940329,"Hart, 1963",1963,H. L. A. Hart,"Law, Liberty, and Morality",5,0.275835,General jurisprudence,1437
https://openalex.org/W2062788414,"Fletcher, 1980",1980,George P. Fletcher,Rethinking Criminal Law,15,0.060796,Punishment,0
https://openalex.org/W2063372819,"Husak, 2011",2011,Douglas Husak,"Negligence, Belief, Blame and Criminal Liability: The Special Case of Forgetting",2,0.010391,Responsibility,0
https://openalex.org/W2063755273,"Simons, 2005",2005,Kenneth W. Simons,Exploring the Intricacies of the Lesser Evils Defense,20,0.002165,Justifications and excuses,0
https://openalex.org/W2064068631,"Waldron, 1989",1989,Jeremy Waldron,Rights in Conflict,9,0.083452,Theory of rights,0
https://openalex.org/W2064070332,"Tadros, 2009",2009,Victor Tadros,Poverty and Criminal Responsibility,6,0.00824,NA,1127
https://openalex.org/W2064238556,"Hirsch, 1992",1992,Andrew von Hirsch,Proportionality in the Philosophy of Punishment,15,0.032924,Punishment,0
https://openalex.org/W2065800506,"Patterson, 1992",1992,Dennis Patterson,The value of a promise,9,0.015089,Theory of rights,0
https://openalex.org/W2065946385,"Raz, 2010",2010,Joseph Raz,"On Respect, Authority, and Neutrality: A Response",5,0.05117,General jurisprudence,0
https://openalex.org/W2066750905,"Dworkin, 1982",1982,Ronald Dworkin,Law as Interpretation,5,0.044464,General jurisprudence,0
https://openalex.org/W2067074281,"Darwall, 2010",2010,Stephen Darwall,Authority and Reasons: Exclusionary and Second‐Personal,5,0.035815,General jurisprudence,0
https://openalex.org/W2067393911,"Perry, 1998",1998,Stephen D. Perry,Hart's Methodological Positivism,5,0.130979,General jurisprudence,0
https://openalex.org/W2069476460,"Gallie, 1994",1994,W. B. Gallie,Essentially Contested Concepts,5,0.22491,General jurisprudence,790
https://openalex.org/W2070486087,"Feinberg, 1965",1965,Joel Feinberg,The Expressive Function of Punishment,15,0.122852,Punishment,7902
https://openalex.org/W2071578102,"Waldron, 1981",1981,Jeremy Waldron,A Right to Do Wrong,9,0.0694,Theory of rights,0
https://openalex.org/W2072078569,"Rawls, 1968",1968,John Rawls,Distributive Justice: Some Addenda,4,0.015734,Law and political theory,0
https://openalex.org/W2072229209,"Raz, 1999",1999,Joseph Raz,Practical Reason and Norms,5,0.578988,General jurisprudence,5268
https://openalex.org/W2073421736,"Bayles, 1982",1982,Michael D. Bayles,"Character, purpose, and criminal responsibility",20,0.001945,Justifications and excuses,524
https://openalex.org/W2073540959,"Waldron, 1989",1989,Jeremy Waldron,The Rule of Law in Contemporary Liberal Theory,5,0.111767,General jurisprudence,0
https://openalex.org/W2073541500,"Quong, 2009",2009,Jonathan Quong,Killing in Self‐Defense,8,0.013706,War and killing,2
https://openalex.org/W2074687777,"Narayan, 1993",1993,Uma Narayan,Appropriate Responses and Preventive Benefits: Justifying Censure and Hard Treatment in Legal Punishment.,15,0.014865,Punishment,0
https://openalex.org/W2074839066,"Alexander, 1990",1990,Larry Alexander,Law and Exclusionary Reasons,19,0.001834,Torts / causation,0
https://openalex.org/W2076149379,"Posner, 1981",1981,Richard A. Posner,The Concept of Corrective Justice in Recent Theories of Tort Law,19,0.037822,Torts / causation,0
https://openalex.org/W2076269841,"Estlund, 1998",1998,David Estlund,The Insularity of the Reasonable: Why Political Liberalism Must Admit the Truth,4,0.014976,Law and political theory,0
https://openalex.org/W2077850682,"Shavell, 1980",1980,Steven Shavell,An Analysis of Causation and the Scope of Liability in the Law of Torts,19,0.039597,Torts / causation,0
https://openalex.org/W2078546388,"Newman, 2004",2004,Dwight G. Newman,Collective Interests and Collective Rights,4,0.019587,Law and political theory,0
https://openalex.org/W2078644730,"Raz, 1998",1998,Joseph Raz,Disagreement in Politics,4,0.064137,Law and political theory,0
https://openalex.org/W2079849494,"Ashworth, 2006",2006,Andrew Ashworth,Four Threats to the Presumption of Innocence,10,8.83e-4,Evidence and proof,2127
https://openalex.org/W2080406782,"Byrd, 1989",1989,B. Sharon Byrd,"Kant's theory of punishment: Deterrence in its threat, retribution in its execution",15,0.032677,Punishment,0
https://openalex.org/W2080433285,"Grisez, 1987",1987,Germain Grisez,"Practical Principles, Moral Truth, and Ultimate Ends",17,0.071268,Natural law,2129
https://openalex.org/W2081003234,"Waldron, 1994",1994,Jeremy Waldron,"Why law ? Efficacy, freedom, or fidelity?",5,0.034102,General jurisprudence,0
https://openalex.org/W2081343895,"Sreenivasan, 2010",2010,Gopal Sreenivasan,Duties and Their Direction,9,0.035587,Theory of rights,0
https://openalex.org/W2081983014,"Greer, 2004",2004,Steven Greer,“BALANCING” AND THE EUROPEAN COURT OF HUMAN RIGHTS: A CONTRIBUTION TO THE HABERMAS-ALEXY DEBATE,0,0.075963,Judicial review and constitutional rights,0
https://openalex.org/W2082455105,"Raz, 1998",1998,Joseph Raz,Two Views of the Nature of the Theory of Law: <i>A Partial Comparison</i>,5,0.070709,General jurisprudence,0
https://openalex.org/W2082605766,"Blake, 2001",2001,Michael Blake,"Distributive Justice, State Coercion, and Autonomy",4,0.130535,Law and political theory,560
https://openalex.org/W2083201648,"Lyons, 1982",1982,David Lyons,The Authority of Law: Essays on Law and Morality.,5,0.43121,General jurisprudence,0
https://openalex.org/W2083223897,"Gans, 1986",1986,Chaim Gans,Mandatory rules and exclusionary reasons,19,0.014203,Torts / causation,0
https://openalex.org/W2085537356,"Waluchow, 1997",1997,Wilfrid J. Waluchow,Inclusive Legal Positivism.,5,0.335105,General jurisprudence,0
https://openalex.org/W2086064262,"Sigmund, 2001",2001,Paul E. Sigmund,"Aquinas: Moral, Political, and Legal Theory",17,0.08265,Natural law,0
https://openalex.org/W2086581722,"Shue, 1997",1997,Henry Shue,Ethics in the Public Domain: Essays in the Morality of Law and Politics.,5,0.276671,General jurisprudence,0
https://openalex.org/W2086841517,"Dicey, 1979",1979,A. V. Dicey,Introduction to the Study of the Law of the Constitution,5,0.406271,General jurisprudence,23
https://openalex.org/W2086971778,"Mackie, 1982",1982,J. L. Mackie,Morality and the retributive emotions,15,0.04576,Punishment,0
https://openalex.org/W2087913450,"Mahan, 2005",2005,Jeff McMahan,Self-Defense and Culpability,8,0.002797,War and killing,0
https://openalex.org/W2087972849,"Geach, 1956",1956,P. T. Geach,Good and Evil,4,0.044411,Law and political theory,0
https://openalex.org/W2088719245,"Bose, 1981",1981,Prosenjit Bose,The Basic Principles of Natural Law: A Reply to Ralph McInerny,17,0.001569,Natural law,0
https://openalex.org/W2089446476,"Landes, 1983",1983,William M. Landes,Causation in Tort Law: An Economic Approach,19,0.036784,Torts / causation,0
https://openalex.org/W2090349367,"Wright, 1985",1985,Richard W. Wright,Actual Causation vs. Probabilistic Linkage: The Bane of Economic Analysis,19,0.03391,Torts / causation,0
https://openalex.org/W2090724354,"Alexander, 1985",1985,Larry Alexander,Pursuing the Good-Indirectly,15,0.017868,Punishment,0
https://openalex.org/W2092575672,"Holroyd, 2010",2010,Jules Holroyd,Punishment and Justice,6,0.003917,NA,0
https://openalex.org/W2092658469,"Gilbert, 1990",1990,Margaret Gilbert,Walking Together,19,0.016886,Torts / causation,0
https://openalex.org/W2093052290,"Allan, 2006",2006,T. R. S. Allan,HUMAN RIGHTS AND JUDICIAL REVIEW: A CRITIQUE OF “DUE DEFERENCE”,0,0.048846,Judicial review and constitutional rights,0
https://openalex.org/W2094015814,"Lindahl, 2004",2004,Lars Lindahl,Deduction and Justification in the Law. The Role of Legal Terms and Concepts,3,0.002227,Legal reasoning,0
https://openalex.org/W2094073190,"Alexy, 2000",2000,Robert Alexy,On the Structure of Legal Principles,0,0.081834,Judicial review and constitutional rights,0
https://openalex.org/W2094143258,"Gardner, 1998",1998,John Gardner,The Gist of Excuses,20,0.014702,Justifications and excuses,893
https://openalex.org/W2094397223,"Alexander, 2005",2005,Larry Alexander,Lesser Evils: A Closer Look at the Paradigmatic Justification,20,0.004894,Justifications and excuses,0
https://openalex.org/W2094636508,"Alexy, 1996",1996,Robert Alexy,Discourse Theory and Human Rights*,7,0.004441,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2095259447,"Arneson, 1982",1982,Richard J. Arneson,The Principle of Fairness and Free-Rider Problems,9,0.053285,Theory of rights,0
https://openalex.org/W2096945010,"Greene, 2004",2004,Joshua D. Greene,"For the law, neuroscience changes nothing and everything",2,0.018844,Responsibility,736
https://openalex.org/W2099136196,"Tadros, 2006",2006,Victor Tadros,Rethinking the presumption of innocence,10,8.85e-4,Evidence and proof,1420
https://openalex.org/W2100444068,"Alexy, 2010",2010,Robert Alexy,The Dual Nature of Law,7,0.083114,Non-positivism (Alexy & Radbruch),1413
https://openalex.org/W2101637700,"Primoratz, 1989",1989,Igor Primoratz,Punishment as Language,15,0.040782,Punishment,0
https://openalex.org/W2102730207,"Coleman, 2007",2007,Jules L. Coleman,Beyond the Separability Thesis: Moral Semantics and the Methodology of Jurisprudence,5,0.012917,General jurisprudence,0
https://openalex.org/W2103086931,"Varden, 2008",2008,Helga Varden,Kant's Non-Voluntarist Conception of Political Obligations: Why Justice is Impossible in the State of Nature,4,0.004206,Law and political theory,0
https://openalex.org/W2104421108,"Kelsen, 1942",1942,Hans Kelsen,Judicial Review of Legislation: A Comparative Study of the Austrian and the American Constitution,0,0.018031,Judicial review and constitutional rights,0
https://openalex.org/W2106326665,"Nagel, 1995",1995,Thomas Nagel,Personal Rights and Public Space,13,0.061656,Hate speech,0
https://openalex.org/W2109407406,"Hurd, 1996",1996,Heidi M. Hurd,The Moral Magic of Consent,18,0.023712,Consent,3941
https://openalex.org/W2110037293,"Bulygin, 1987",1987,Eugenio Bulygin,Introducción a la metodología de las ciencias jurídicas y sociales,5,0.024599,General jurisprudence,0
https://openalex.org/W2110474404,"Moore, 1990",1990,Michael S. Moore,"Choice, Character, and Excuse",20,0.001479,Justifications and excuses,0
https://openalex.org/W2112593361,"Nussbaum, 2011",2011,Martha C. Nussbaum,Perfectionist Liberalism and Political Liberalism,4,0.082845,Law and political theory,4235
https://openalex.org/W2116057227,"Bingham, 2007",2007,Lord Bingham,THE RULE OF LAW,5,0.232553,General jurisprudence,228
https://openalex.org/W2116356939,"Vargas, 2005",2005,Manuel Vargas,The Trouble with Tracing,2,0.043358,Responsibility,0
https://openalex.org/W2116645954,"Abizadeh, 2008",2008,Arash Abizadeh,Democratic Theory and Border Coercion,4,0.074974,Law and political theory,1422
https://openalex.org/W2117090172,"Alexy, 2003",2003,Robert Alexy,On Balancing and Subsumption. A Structural Comparison,0,0.126226,Judicial review and constitutional rights,200
https://openalex.org/W2119540646,"Crudden, 2008",2008,Christopher McCrudden,Human Dignity and Judicial Interpretation of Human Rights,9,0.076192,Theory of rights,1960
https://openalex.org/W2119686943,"Hanna, 2007",2007,Nathan Hanna,Say What? A Critique of Expressive Retributivism,15,0.009566,Punishment,0
https://openalex.org/W2119912892,"Benn, 1958",1958,Stanley I. Benn,An Approach To The Problems Of Punishment,15,0.039544,Punishment,0
https://openalex.org/W2120225427,"Moore, 2011",2011,Michael Moore,"Punishing the Awkward, the Stupid, the Weak, and the Selfish: The Culpability of Negligence",2,0.012913000000000001,Responsibility,0
https://openalex.org/W2120413618,"Moore, 2001",2001,Michael S. Moore,LAW AS JUSTICE,7,0.006031,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2122055745,"Konvitz, 1947",1947,Milton R. Konvitz,General Theory of Law and State.,5,0.375975,General jurisprudence,2
https://openalex.org/W2122165510,"Coleman, 1978",1978,Jules L. Coleman,Taking Rights Seriously,5,0.831872,General jurisprudence,26121
https://openalex.org/W2122473296,"Gardner, 2006",2006,John Gardner,Complicity and causality,19,0.009274,Torts / causation,0
https://openalex.org/W2123950939,"Dagger, 2008",2008,Richard Dagger,Punishment as Fair Play,15,0.022319,Punishment,0
https://openalex.org/W2126737162,"Barber, 2006",2006,Nicholas W. Barber,Legal Pluralism and the European Union,12,0.005295,International law,0
https://openalex.org/W2127233441,"Bose, 2003",2003,Prosenjit Bose,Law and What I Truly Should Decide,5,0.058351,General jurisprudence,0
https://openalex.org/W2129016947,"Rostow, 1960",1960,Eugene V. Rostow,The Enforcement of Morals,5,0.190551,General jurisprudence,0
https://openalex.org/W2129177500,"Tasioulas, 2006",2006,John Tasioulas,Punishment and Repentance,15,0.007964,Punishment,0
https://openalex.org/W2131067302,"Dickson, 2007",2007,Julie Dickson,Is the Rule of Recognition Really a Conventional Rule?,5,0.011186,General jurisprudence,0
https://openalex.org/W2131993200,"Beckman, 2008",2008,Ludvig Beckman,"Democratic Inclusion, Law, and Causes",4,0.002515,Law and political theory,0
https://openalex.org/W2132760821,"Williams, 1982",1982,Glanville Williams,Offences and defences,20,0.010325,Justifications and excuses,0
https://openalex.org/W2134200725,"Tsakyrakis, 2009",2009,Stavros Tsakyrakis,Proportionality: An assault on human rights?,0,0.122643,Judicial review and constitutional rights,710
https://openalex.org/W2136970245,"Shapiro, 2002",2002,Scott Shapiro,"LAW, PLANS, AND PRACTICAL REASON",5,0.012551,General jurisprudence,0
https://openalex.org/W2136979587,"Held, 2002",2002,David Held,"LAW OF STATES, LAW OF PEOPLES: Three Models of Sovereignty",4,0.006889,Law and political theory,0
https://openalex.org/W2137074370,"Arneson, 2005",2005,Richard J. Arneson,JOEL FEINBERG AND THE JUSTIFICATION OF HARD PATERNALISM,4,0.00138,Law and political theory,0
https://openalex.org/W2138878586,"Kenna, 2008",2008,Michael McKenna,A Hard-line Reply to Perebooms Four-Case Manipulation Argument<sup>1</sup>,2,0.032212,Responsibility,0
https://openalex.org/W2138889939,"Alexy, 2003",2003,Robert Alexy,"Constitutional Rights, Balancing, and Rationality",0,0.082031,Judicial review and constitutional rights,0
https://openalex.org/W2139276293,"Dworkin, 2013",2013,Ronald Dworkin,A New Philosophy for International Law,5,0.055791,General jurisprudence,0
https://openalex.org/W2140125709,"Wellman, 1996",1996,Christopher Heath Wellman,"Liberalism, Samaritanism, and Political Legitimacy",4,0.02963,Law and political theory,0
https://openalex.org/W2140221247,"Legrand, 1996",1996,Pierre Legrand,European Legal Systems are not Converging,11,0.02516,NA,0
https://openalex.org/W2142352953,"Murphy, 2003",2003,Mark Murphy,NATURAL LAW JURISPRUDENCE,7,0.090312,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2142954222,"Lamond, 2005",2005,Grant Lamond,DO PRECEDENTS CREATE RULES?,3,0.072314,Legal reasoning,700
https://openalex.org/W2143509960,"Malm, 1996",1996,H. M. Malm,The Ontological Status of Consent and its Implications for the Law on Rape,18,0.001681,Consent,0
https://openalex.org/W2143661992,"Domsky, 2004",2004,Darren Domsky,There Is No Door,2,0.016461,Responsibility,0
https://openalex.org/W2143936337,"Otsuka, 1994",1994,Michael Otsuka,Killing the Innocent in Self-Defense,8,0.017939,War and killing,0
https://openalex.org/W2146324225,"Ruiter, 1997",1997,Dick W.P. Ruiter,A Basic Classification of Legal Institutions,5,0.031089,General jurisprudence,0
https://openalex.org/W2148041267,"Vernon, 2002",2002,Richard Vernon,What is Crime against Humanity?,15,2.9e-4,Punishment,0
https://openalex.org/W2148456701,"Thomson, 2008",2008,James Thomson,Turning the Trolley,8,0.012108,War and killing,0
https://openalex.org/W2148721472,"Shiffrin, 2008",2008,Seana Valentine Shiffrin,"Promising, Intimate Relationships, and Conventionalism",9,0.034232,Theory of rights,707
https://openalex.org/W2151540362,"Gardner, 2004",2004,John Gardner,The Legality of Law,17,0.02074,Natural law,0
https://openalex.org/W2152710718,"Schaffer, 2012",2012,Jonathan L. Schaffer,DISCONNECTION AND RESPONSIBILITY,19,0.003782,Torts / causation,0
https://openalex.org/W2152723158,"Cohen, 1984",1984,Meir Dan-Cohen,Decision Rules and Conduct Rules: On Acoustic Separation in Criminal Law,20,0.049862,Justifications and excuses,4840
https://openalex.org/W2155227601,"NA, 2007",2007,Kai Möller,Balancing and the structure of constitutional rights,0,0.021695,Judicial review and constitutional rights,0
https://openalex.org/W2157218228,"Kramer, 2005",2005,Matthew H. Kramer,Theories of Rights: Is There a Third Way?,9,0.056422,Theory of rights,0
https://openalex.org/W2158052114,"Landau, 2005",2005,Russ Shafer-Landau,LIBERALISM AND PATERNALISM,4,8.27e-4,Law and political theory,0
https://openalex.org/W2158899378,"Radbruch, 2006",2006,Gustav Radbruch,Five Minutes of Legal Philosophy (1945),7,0.021788,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2159932289,"Lamond, 2001",2001,Grant Lamond,COERCION AND THE NATURE OF LAW,4,0.017592,Law and political theory,0
https://openalex.org/W2160361145,"Horty, 2004",2004,John F. Horty,THE RESULT MODEL OF PRECEDENT,3,0.004652,Legal reasoning,0
https://openalex.org/W2165829448,"Mahan, 2005",2005,Jeff McMahan,The Basis of Moral Liability to Defensive Killing,8,0.019118,War and killing,1385
https://openalex.org/W2166115596,"Cormick, 1994",1994,Neil MacCormick,Legal Reasoning and Legal Theory,5,0.371928,General jurisprudence,1409
https://openalex.org/W2166390884,"Firth, 2012",2012,Joanna Mary Firth,"Necessity, Moral Liability, and Defensive Harm",8,0.00228,War and killing,0
https://openalex.org/W2167665920,"Rivers, 2006",2006,A J Rivers,PROPORTIONALITY AND VARIABLE INTENSITY OF REVIEW,0,0.148753,Judicial review and constitutional rights,0
https://openalex.org/W2170244904,"Horty, 2011",2011,John F. Horty,RULES AND REASONS IN THE THEORY OF PRECEDENT,3,0.010399,Legal reasoning,0
https://openalex.org/W2174305652,"Coleman, 1993",1993,Jules L. Coleman,"Determinacy, Objectivity, and Authority",5,0.041319,General jurisprudence,0
https://openalex.org/W2210378618,"Gardner, 2001",2001,John Gardner,Legal Positivism: 51/2 Myths,5,0.254448,General jurisprudence,108
https://openalex.org/W2221625539,"Toh, 2011",2011,Kevin Toh,Legal Judgments as Plural Acceptances of Norms,5,0.006062,General jurisprudence,0
https://openalex.org/W2224287703,"Kenna, 2016",2016,Michael J. McKenna,"Manipulation Arguments, Basic Desert, and Moral Responsibility: Assessing Derk Pereboom’s Free Will, Agency, and Meaning in Life",2,0.010569,Responsibility,0
https://openalex.org/W222564579,"Hogg, 2017",2017,Peter W. Hogg,The Charter Dialogue Between Courts and Legislatures©,0,0.122918,Judicial review and constitutional rights,0
https://openalex.org/W2226373706,"Green, 1996",1996,Leslie Green,The Concept of Law Revisited,5,0.059296,General jurisprudence,0
https://openalex.org/W224059125,"Dubber, 2005",2005,Markus D. Dubber,The Police Power,16,9.74e-4,Risk and prevention in criminal law,711
https://openalex.org/W2272983765,"Raz, 2009",2009,Joseph Raz,Between Authority and Interpretation,5,0.26869,General jurisprudence,711
https://openalex.org/W2306435137,"Green, 1999",1999,Leslie Green,Positivism and Conventionalism,5,0.041673,General jurisprudence,0
https://openalex.org/W2311923057,"Austin, 1971",1971,John Austin,A plea for excuses,5,0.088794,General jurisprudence,0
https://openalex.org/W2313248468,"Regan, 1980",1980,Donald H. Regan,Utilitarianism and Co-operation,2,0.029371,Responsibility,0
https://openalex.org/W2314904110,"Broiles, 1969",1969,R. David Broiles,The Morality of Law.,5,0.445714,General jurisprudence,0
https://openalex.org/W2317886590,"Farrell, 1985",1985,Daniel M. Farrell,The Justification of General Deterrence,15,0.016764,Punishment,0
https://openalex.org/W2320881999,"Woozley, 1968",1968,A. D. Woozley,The Pure Theory of Law.,5,0.183752,General jurisprudence,0
https://openalex.org/W2321903117,"Rawls, 1951",1951,John Rawls,Outline of a Decision Procedure for Ethics,4,0.202734,Law and political theory,228
https://openalex.org/W2324706981,"Gewirth, 1981",1981,Alan Gewirth,Are There Any Absolute Rights?,9,0.054463,Theory of rights,0
https://openalex.org/W2325114484,"Cottingham, 1979",1979,John Cottingham,Varieties of Retribution,15,0.072237,Punishment,0
https://openalex.org/W2326201171,"Waldron, 1987",1987,Jeremy Waldron,Theoretical Foundations of Liberalism,4,0.16653,Law and political theory,0
https://openalex.org/W2326580376,"Hart, 1955",1955,H. L. A. Hart,Are There Any Natural Rights?,9,0.511508,Theory of rights,15554
https://openalex.org/W2328389233,"Husak, 1992",1992,Douglas Husak,Why Punish the Deserving?,15,0.016594,Punishment,0
https://openalex.org/W2330528382,"Kavka, 1983",1983,Gregory S. Kavka,The toxin puzzle,2,0.033216,Responsibility,671
https://openalex.org/W2331633396,"Smilansky, 1990",1990,Saul Smilansky,Utilitarianism and the 'punishment' of the innocent: the general problem,2,0.005146,Responsibility,0
https://openalex.org/W2333427991,"Alexy, 1998",1998,Robert Alexy,Law and Correctness,7,0.022839,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2333564218,"Rawls, 1955",1955,John Rawls,Two Concepts of Rules,15,0.408579,Punishment,49278
https://openalex.org/W2334621027,"Hart, 1960",1960,H. L. A. Hart,The Presidential Address: I—Prolegomenon to the Principles of Punishment,15,0.014028,Punishment,0
https://openalex.org/W2335440893,"Kumm, 2010",2010,Mattias Kumm,The Idea of Socratic Contestation and the Right to Justification: The Point of Rights-Based Proportionality Review,0,0.033495,Judicial review and constitutional rights,0
https://openalex.org/W2342553802,"Austin, 1957",1957,Jesse Austin,I.—A Plea for Excuses: The Presidential Address,20,0.117765,Justifications and excuses,8895
https://openalex.org/W2343217140,"Wringe, 2016",2016,Bill Wringe,An Expressive Theory of Punishment,15,0.007446,Punishment,0
https://openalex.org/W2345486291,"Smilansky, 2016",2016,Saul Smilansky,"Pereboom on Punishment: Funishment, Innocence, Motivation, and Other Difficulties",2,0.007321,Responsibility,0
https://openalex.org/W2352829877,"Mahan, 2004",2004,Jeff McMahan,The Ethics of Killing in War,8,0.00665,War and killing,1
https://openalex.org/W2399925489,"Shoemaker, 2015",2015,David Shoemaker,Responsibility from the Margins,2,0.057618,Responsibility,0
https://openalex.org/W2404560997,"Tadros, 2016",2016,Victor Tadros,Doing Without Desert,2,0.005565,Responsibility,0
