id,Label
https://openalex.org/W1595566099,The Practice of Punishment: Towards a Theory of Restorative Justice
https://openalex.org/W1600311062,A Comparison of Four Ontologies for the Design of Legal Knowledge Systems
https://openalex.org/W1602109641,The Bayesianism debate in legal scholarship
https://openalex.org/W1603330466,Introduction: from legal theories to neural networks and fuzzy reasoning
https://openalex.org/W1722548028,Out of their minds: legal theory in neural networks
https://openalex.org/W1783030812,The authority of the state
https://openalex.org/W1875917476,"Punishment, Compensation, and Law: A Theory of Enforceability"
https://openalex.org/W1885738906,Forms Liberate: Reclaiming the Jurisprudence of Lon L Fuller
https://openalex.org/W1896482782,When Conventionalism Goes Too Far
https://openalex.org/W1963551573,"Hart, Fuller, and the Connection Between Law and Justice"
https://openalex.org/W1968979711,Putting interpretation in its place
https://openalex.org/W1970553747,Is Penalty Enhancement a Sound Idea
https://openalex.org/W1973060251,The Limitations of a Multilingual Legal System
https://openalex.org/W1973887379,A minimalist solution to Jørgensen's dilemma
https://openalex.org/W1975230427,Inculpatory and exculpatory mistakes and the fact/law distinction: An essay in memory of Myke Balyes
https://openalex.org/W1976100422,Palm beach stories
https://openalex.org/W1976214767,"Law, Language and Community: Some Preconditions of Criminal Liability"
https://openalex.org/W1982966970,From Apology to Utopia: The Structure of International Legal Argument
https://openalex.org/W1986055159,Punishing the Innocent: Children of Incarcerated and Detained Parents
https://openalex.org/W1987372439,Punishment for Thoughts
https://openalex.org/W1988836137,"Excuses, moral and legal: a comment on Marcia Baron’s ‘excuses, excuses’"
https://openalex.org/W1989469130,Model for knowledge and legal expert systems
https://openalex.org/W1990990149,"Theory of punishment, social justice, and liberal neutrality"
https://openalex.org/W1991048135,Three Mistakes about Retributivism
https://openalex.org/W1991616194,"Space, time and function: intersecting principles of responsibility across the terrain of criminal justice"
https://openalex.org/W1993674054,Law and Obligation
https://openalex.org/W1993883625,Analogical Reasoning in the Common Law
https://openalex.org/W1999439266,A Discourse-Theoretical Conception of Practical Reason
https://openalex.org/W2000504211,"Date rape, social convention, and reasonable mistakes"
https://openalex.org/W2000633529,Criminal Justice and Legal Reparations as an Alternative to Punishment
https://openalex.org/W2001611392,Punishment as language: Misleading analogy for desert theorists
https://openalex.org/W2003323143,Legal Knowledge about What
https://openalex.org/W2005410712,LEGAL PROOF AND FACT FINDERS' BELIEFS
https://openalex.org/W2007125875,Positivism and the Internal Point of View
https://openalex.org/W2010179186,Rethinking Non-Fatal Offences against the Person
https://openalex.org/W2010371189,Patterns of American jurisprudence
https://openalex.org/W2010523212,On the Criminal Culpability of Successful and Unsuccessful Psychopaths
https://openalex.org/W2012042250,Kelsen's Legal Theory: the Final Round
https://openalex.org/W2012377637,Application Discourse and the Special Case‐Thesis*
https://openalex.org/W2013160019,"Friends, Compatriots, and Special Political Obligations:"
https://openalex.org/W2013429146,The impossibility of the rule of law
https://openalex.org/W2015749628,"Concepts, Terms, and Fields of Enquiry"
https://openalex.org/W2016858093,Normative systems and their revision: an algebraic approach
https://openalex.org/W2017976142,In Defense of Kant’s League of States
https://openalex.org/W2018150336,Is the Rule of Law an Essentially Contested Concept (In Florida)
https://openalex.org/W2020354413,A Misconceived Discourse on Political Obligation
https://openalex.org/W2020446741,Norms and logic
https://openalex.org/W2021418227,Fair-Play Obligations
https://openalex.org/W2021702670,A Defense of Stiffer Penalties for Hate Crimes
https://openalex.org/W2023314357,Toward a new theory of punishment
https://openalex.org/W2025994862,Obligation by Association? A Reply to John Horton
https://openalex.org/W2026338900,Reciprocity as a justification for retributivism
https://openalex.org/W2030110443,Duff on the Legitimacy of Punishment of Socially Deprived Offenders
https://openalex.org/W2030308723,Epistemics for Forensics
https://openalex.org/W2034278834,Modular argumentation for modelling legal doctrines of performance relief
https://openalex.org/W2037090704,Reflexivity and the Idea of Law
https://openalex.org/W2038469269,In Defence of Associative Political Obligations: Part Two
https://openalex.org/W2038692525,Why attempts deserve less punishment than complete crimes
https://openalex.org/W2039330167,Censure theory and intuitions about punishment
https://openalex.org/W2046836002,A Carneades reconstruction of Popov v Hayashi
https://openalex.org/W2047407432,"Insights, Errors and Self‐Misconceptions of the Theory of Principles"
https://openalex.org/W2047661196,Toward a Liberal Theory of Political Obligation
https://openalex.org/W2048577122,The moral and legal responsibility of the bad Samaritan
https://openalex.org/W2048706459,Conflicting Views on Practical Reason. Against Pseudo‐Arguments in Practical Philosophy
https://openalex.org/W2053101307,"Legitimacy, Political Equality, and Majority Rule"
https://openalex.org/W2053588557,POLITICAL OBLIGATION AND THE PARTICULARITY REQUIREMENT
https://openalex.org/W2054329666,An ontology in OWL for legal case-based reasoning
https://openalex.org/W2055244532,Kelsen's Theory of the Basic Norm
https://openalex.org/W2055647644,A method for the computational modelling of dialectical argument with dialogue games
https://openalex.org/W2055936369,"Retribution, reciprocity, and respect for persons"
https://openalex.org/W2056181432,Legitimacy is Not Authority
https://openalex.org/W2056630576,Relating Carneades with abstract argumentation via the ASPIC + framework for structured argumentation
https://openalex.org/W2058258365,“WHAT AM I DOING?” STANLEY FISH ON THE POSSIBILITY OF LEGAL THEORY
https://openalex.org/W2058485558,A Kantian Critique of Kant's Theory of Punishment
https://openalex.org/W2059497598,Foundations of Practical Reason Revisited
https://openalex.org/W2061056826,"Raz, Authority, and Conceptual Analysis"
https://openalex.org/W2061272009,Some thoughts about retributivism
https://openalex.org/W2061367788,Punishment as Language
https://openalex.org/W2062301159,Can punishment morally educate
https://openalex.org/W2063372819,"Negligence, Belief, Blame and Criminal Liability: The Special Case of Forgetting"
https://openalex.org/W2065339528,Evaluating Descriptive Jurisprudence
https://openalex.org/W2066879747,"Victim and Society: Sharing Wrongs, but in Which Roles?"
https://openalex.org/W2068127871,"Rights, Legal Reasoning and Rational Discourse"
https://openalex.org/W2068840916,Are Political Obligations Content Independent
https://openalex.org/W2069502151,Formalising ordinary legal disputes: a case study
https://openalex.org/W2071471052,The Jury and Criminal Responsibility in Anglo-American History
https://openalex.org/W2080406782,"Kant's theory of punishment: Deterrence in its threat, retribution in its execution"
https://openalex.org/W2081533417,Secret law and the value of publicity
https://openalex.org/W2082323729,What is a Crime
https://openalex.org/W2084234373,A theory of legal reasoning and a logic to match
https://openalex.org/W2084835334,The ideal element in a definition of law
https://openalex.org/W2086844742,The A Simili Argument: An Inferentialist Setting
https://openalex.org/W2086886297,Moral Luck: A Partial Map
https://openalex.org/W2088240030,Making Room for Hate Crime Legislation in Liberal Societies
https://openalex.org/W2090803063,The role of coherence in legal reasoning
https://openalex.org/W2093412334,A model of argumentation and its application to legal reasoning
https://openalex.org/W2099179334,On Legal Inferentialism. Toward a Pragmatics of Semantic Content in Legal Interpretation
https://openalex.org/W2100606404,Conceptual Questions and Jurisprudence
https://openalex.org/W2104803386,"Political obligation, fairness, and independence"
https://openalex.org/W2106700003,Law and Conversational Implicatures
https://openalex.org/W2110474404,"Choice, Character, and Excuse"
https://openalex.org/W2115083467,The passions of punishment
https://openalex.org/W2117050849,The Bondwoman’s Son and the Beautiful Soul
https://openalex.org/W2123987009,Justification and Application of Norms
https://openalex.org/W2124300208,"VAGUENESS, INTERPRETATION, AND THE LAW*"
https://openalex.org/W2126302902,Two concepts of desert
https://openalex.org/W2127233441,Law and What I Truly Should Decide
https://openalex.org/W2141406227,SHAPIRO ON LEGAL POSITIVISM AND JOINTLY INTENTIONAL ACTIVITY
https://openalex.org/W2145918162,Legal case-based reasoning as practical reasoning
https://openalex.org/W2151409937,CONSTRAINTS ON THE CRITERIA OF LEGALITY
https://openalex.org/W2159932289,COERCION AND THE NATURE OF LAW
https://openalex.org/W2163498971,Who Needs Rules of Recognition
https://openalex.org/W2167257197,Jurisprudence as Practical Philosophy
https://openalex.org/W2167614069,On rights and responsibilities
https://openalex.org/W2167917023,Institutionalising responsibility: implications for jurisprudence
https://openalex.org/W2171254686,"Fairness to Rightness: Jurisdiction, Legality, and the Legitimacy of International Criminal Law"
https://openalex.org/W2211999985,"Law, Love and Legality"
https://openalex.org/W2262023002,Legal Certainty and Correctness
https://openalex.org/W2265670208,"Reconsidering a Dogma: Conceptual Analysis, the Naturalistic Turn, and Legal Philosophy"
https://openalex.org/W2306435137,Positivism and Conventionalism
https://openalex.org/W2328035149,Punishment without the state
https://openalex.org/W2328389233,Why Punish the Deserving
https://openalex.org/W2404560997,Doing Without Desert
https://openalex.org/W2467364651,Subsidiarity’s Roots and History: Some Observations
https://openalex.org/W2480487038,Bridging the Gap Between Individual and Collective Rights With the Idea of Integrity
https://openalex.org/W2489251060,Hart and Feinberg on Responsibility
https://openalex.org/W2503862460,The Purity of the Pure Theory
https://openalex.org/W2507945764,Moral Concerns About Responsibility Denial and the Quarantine of Violent Criminals
https://openalex.org/W2606754711,What is Hate Speech? Part 2: Family Resemblances
https://openalex.org/W2767467211,Hate Speech in Public Discourse: A Pessimistic Defense of Counterspeech
https://openalex.org/W2884086644,"Duties, Desert, and the Justification of Punishment"
https://openalex.org/W3023366782,The Aretaic Turn in Constitutional Theory
https://openalex.org/W3121531415,Punishment and Justification
https://openalex.org/W3121789266,Jurisprudence as a Moral and Historical Inquiry
https://openalex.org/W3122313975,Radbruch's Formula and Conceptual Analysis
https://openalex.org/W3122417052,"Proportionality, balancing, and the cult of constitutional rights scholarship"
https://openalex.org/W3123624702,Justifying Self-Defense
https://openalex.org/W3123681693,State of the Art: The Duty to Obey the Law
https://openalex.org/W3124236532,Free Will Skepticism and Criminal Behavior: A Public Health-Quarantine Model
https://openalex.org/W3124662247,Towards a Modest Legal Moralism
https://openalex.org/W3124825394,Herbert Hart and the Semantic Sting
https://openalex.org/W3125469125,Excused Necessity in Western Legal Philosophy
https://openalex.org/W3125839842,Justification and Legitimacy
https://openalex.org/W3125939020,THE HETEROGENEITY OF RIGHTS
https://openalex.org/W3135882009,Political obligation and gratitude
https://openalex.org/W3148867839,Justice and Punishment: The Rationale of Coercion
https://openalex.org/W563498119,On legal reasoning
https://openalex.org/W1032184257,Parfit's Moral Arithmetic and the Obligation to Obey the Law
https://openalex.org/W1479688254,The Gift of Science: Leibniz and the Modern Legal Tradition
https://openalex.org/W1480951599,Jumps and logic in the law
https://openalex.org/W1485844409,Where Law and Morality Meet
https://openalex.org/W1487532018,"Foreword: Law, Psychology, and the Emotions"
https://openalex.org/W1490252952,Some Puzzles About the Objectivity of Law
https://openalex.org/W1493460158,The Purposes of Legal Punishment
https://openalex.org/W1493828599,Law as a moral judgment
https://openalex.org/W1495105567,The Standard Picture and its Discontents
https://openalex.org/W1497481886,Human Dignity and the Foundations of International Law
https://openalex.org/W1504175823,An introduction to law and legal reasoning
https://openalex.org/W1510714534,"Prudence, Benevolence, and Negligence: Virtue Ethics and Tort Law"
https://openalex.org/W1514981065,Innovative techniques for legal text retrieval
https://openalex.org/W1517718434,Dworkin's Theoretical Disagreement Argument
https://openalex.org/W1517830819,“Moore or Less” Causation and Responsibility
https://openalex.org/W1518206697,Semiotics and Legal Theory
https://openalex.org/W1522710589,Ex-offender Restrictions
https://openalex.org/W1524053539,The Public International Law Theory of Hans Kelsen: Believing In Universal Law
https://openalex.org/W1527018558,The Practice of Principle: In Defence of a Pragmatist Approach to Legal Theory
https://openalex.org/W1529277309,Essays in jurisprudence and philosophy
https://openalex.org/W1533067089,The Blackwell Guide to the Philosophy of Law and Legal Theory
https://openalex.org/W1535756679,La tensión entre dos concepciones de los sistemas jurídicos: Estudio en homenaje a Carlos Eduardo Alchourrón
https://openalex.org/W1541980668,Jurisprudence: Theory and Context
https://openalex.org/W1546209540,A goal-dependent abstraction for legal reasoning by analogy
https://openalex.org/W1547775889,Democratic Equality and Political Authority
https://openalex.org/W1550009688,Globalisation and legal theory
https://openalex.org/W1550514288,"Truth, Error, and Criminal Law: An Essay in Legal Epistemology"
https://openalex.org/W1559613097,Participation and Judicial Review: A Reply to Jeremy Waldron
https://openalex.org/W1563715884,A Common Law Theory of Judicial Review: The Living Tree
https://openalex.org/W1563732557,Interpreting human rights : social science perspectives
https://openalex.org/W1564062619,A Theory of Legal Argumentation: The Theory of Rational Discourse as Theory of Legal Justification
https://openalex.org/W1566367898,Rights: Beyond Interest Theory and Will Theory?
https://openalex.org/W1568392343,In Defense of Legal Positivism: Law without Trimmings
https://openalex.org/W1574367283,From Promise to Contract: Towards a Liberal Theory of Contract
https://openalex.org/W1590996600,Between Authority and Interpretation: On the Theory of Law and Practical Reason
https://openalex.org/W1591368112,Radical Philosophy of Law: Contemporary Challenges to Mainstream Legal Theory and Practice
https://openalex.org/W1595012795,The Province of Jurisprudence Determined
https://openalex.org/W1598662072,Placing blame : a general theory of the criminal law
https://openalex.org/W1599637927,Salomon: Automatic Abstracting of Legal Cases for Effective Access to Court Decisions
https://openalex.org/W1606901355,"Arno R. Lodder, DiaLaw: On Legal Justification and Dialogical Models of Argumentation. Law and Philosophy Library Vol. 42"
https://openalex.org/W178636300,Levinasian Ethics and the Concept of Law
https://openalex.org/W1813358526,Why Grundnorm?: A Treatise on the Implications of Kelsen's Doctrine
https://openalex.org/W1879914892,A hybrid rule --- neural approach for the automation of legal reasoning in the discretionary domain of family law in Australia
https://openalex.org/W1892499457,The Ends of Harm: The Moral Foundations of Criminal Law
https://openalex.org/W1906518075,The Challenge of Originalism: The Intentionalist Thesis Once More
https://openalex.org/W1921136021,Projectivism and the Metaethical Foundations of the Normativity of Law
https://openalex.org/W1956892220,Beyond Bad: Punishment Theory Meets the Problem of Evil1
https://openalex.org/W1965513636,The Deliberative Model of Democracy: Two Critical Remarks
https://openalex.org/W1965823236,"Judicial obligation, precedent and the common law"
https://openalex.org/W1968094512,On norms of competence
https://openalex.org/W1968426029,The Nature of Legal Philosophy
https://openalex.org/W1968837734,Addiction and Criminal Liability
https://openalex.org/W1970023496,Human Purpose and Natural Law
https://openalex.org/W1970931587,The Burden of Argumentation in Legal Disputes
https://openalex.org/W1971480127,Multiple Principles of Political Obligation
https://openalex.org/W1972026842,Validity and defeasibility in the legal domain
https://openalex.org/W1972336051,Introduction to the Special Edition
https://openalex.org/W1972411919,Legal moralism and retribution revisited
https://openalex.org/W1972551298,A Critical Examination of Dworkin's Theory of Rights
https://openalex.org/W1972915795,Legal Theory and Value Judgments
https://openalex.org/W1973228087,THE MANY FACES OF PUNISHMENT
https://openalex.org/W1973312576,Individualizing the Reasonable Person in Criminal Law
https://openalex.org/W1974309019,New Models for Language Understanding and the Cognitive Approach to Legal Metaphors
https://openalex.org/W1974760718,The Political Content of Legal Theory
https://openalex.org/W1975012791,On Blaming and Punishing Psychopaths
https://openalex.org/W1975224772,The Philosophy of Scandinavian Legal Realism
https://openalex.org/W1975398656,Retributivism and the inadvertent punishment of the innocent
https://openalex.org/W1975550278,Retribution and the Secondary Aims of Punishment
https://openalex.org/W1978429542,"Retribution, Restitution and Revenge"
https://openalex.org/W1979014406,Law as tradition
https://openalex.org/W1980241985,Nearly Natural Law
https://openalex.org/W1980252567,"Self-defense, punishment, and proportionality"
https://openalex.org/W1981193304,Proportionality and Self-Defense
https://openalex.org/W1982243400,"Morality, Identity and ""Constitutional Patriotism"""
https://openalex.org/W1982894055,Disagreeing about Disagreement in Law: The Argument from Theoretical Disagreement
https://openalex.org/W1983174135,Choosing a Legal Theory on Moral Grounds
https://openalex.org/W1983687181,SURRENDER OF JUDGMENT AND THE CONSENT THEORY OF POLITICAL AUTHORITY
https://openalex.org/W1986099688,Aristotle on Natural Law
https://openalex.org/W1987381781,The Limits of Virtue Jurisprudence
https://openalex.org/W1987526727,On Content-Independent Reasons:It’s Not in the Name
https://openalex.org/W1988811249,Perelman’s Achievement Beyond Traditional Philosophy and Politics
https://openalex.org/W1989043589,A Defense of Retributivism
https://openalex.org/W1990089126,Teaching a process model of legal argument with hypotheticals
https://openalex.org/W1990172110,Roemer on Responsibility and Equality
https://openalex.org/W1990788482,The structure of rights forfeiture in the context of culpable wrongdoing
https://openalex.org/W1990932865,The Big Bad Wolf: Legal Positivism and its Detractors
https://openalex.org/W1992577847,H. L. A. Hart and the “open texture” of language
https://openalex.org/W1992799450,"Interpretative Disputes, Explicatures, and Argumentative Reasoning"
https://openalex.org/W1996957695,"What Sex Can Be: Self-Alienation, Illusion, or One-Flesh Union"
https://openalex.org/W2000361573,The Content-Independence of Political Obligations: A Response to Klosko
https://openalex.org/W2005949547,A history of AI and Law in 50 papers: 25 years of the international conference on AI and Law
https://openalex.org/W2006440545,War Crimes and Expressive Theories of Punishment: Communication or Denunciation?
https://openalex.org/W2006681256,Samaritanism and Civil Disobedience
https://openalex.org/W2006933449,"Law as politics: Horwitz on American law, 1870–1960"
https://openalex.org/W2007583555,Addiction as Defect of the Will: Some Philosophical Reflections
https://openalex.org/W2007883353,No Easy Way Out: Dangerous Offenders and Preventive Detention
https://openalex.org/W2008874907,''Dirty Words'' and the Offense Principle
https://openalex.org/W2008958527,Obligation and Joint Commitment
https://openalex.org/W2010510882,The Reform Theory of Punishment
https://openalex.org/W2010556331,The relative independence of punishment theory
https://openalex.org/W2010706261,Reason in Law
https://openalex.org/W2010849541,A Formal Theory of the Rule of Law
https://openalex.org/W2011171453,"Legal deduction, legal predicates and expert systems"
https://openalex.org/W2011997437,Legal concepts as inferential nodes and ontological categories
https://openalex.org/W2013918566,The Psychological Origins of the Doctrine of Double Effect
https://openalex.org/W2013939598,"Retributivism, Consequentialism, and the Intrinsic Goodness of Punishment"
https://openalex.org/W2014194387,The Permissibility of Punishment
https://openalex.org/W2016833265,Liability and Risk
https://openalex.org/W2017063570,The IKBALS project: Multi-modal reasoning in legal knowledge based systems
https://openalex.org/W2017462880,"Legal Discourse: Studies in Linguistics, Rhetoric and Legal Analysis"
https://openalex.org/W2017750051,"Law as Idea, Ideal and Duty"
https://openalex.org/W2018395774,NEITHER DESERT NOR DISEASE
https://openalex.org/W2019651198,"A Comment on Consent, Sex, and Rape"
https://openalex.org/W2022362373,A Felon's Right to Vote
https://openalex.org/W2025294665,Political Legitimacy and Democracy
https://openalex.org/W2025393506,How much punishment does a bad samaritan deserve
https://openalex.org/W2025800669,Law's Community: Legal Theory in Sociological Perspective
https://openalex.org/W2025829656,Raz's The Morality of Freedom: Two Models of Authority
https://openalex.org/W2026135738,Retribution: Punishment's Formative Aim
https://openalex.org/W2026836573,II—The Sanctions of the Criminal Law
https://openalex.org/W2027101843,Recognitional Legitimacy and the State System
https://openalex.org/W2030321572,Normative conflicts in legal reasoning
https://openalex.org/W2032362776,On the Fusion of Fact and Value: A Reply to Professor Fuller
https://openalex.org/W2034868989,Try to see it my way: modelling persuasion in legal discourse
https://openalex.org/W2034904138,"SELF-DEFENSE, CULPABILITY, AND DISTRIBUTIVE JUSTICE"
https://openalex.org/W2036379455,Why The Axioms and Theorems of Arithmetic are not Legal Norms
https://openalex.org/W2039018424,REPLY TO PARDO: UNSAFE LEGAL KNOWLEDGE?
https://openalex.org/W2039074475,Case-based reasoning and law
https://openalex.org/W2039330974,Analytic Philosophy and Jurisprudence
https://openalex.org/W2040743946,ON THE NORMATIVE SIGNIFICANCE OF BRUTE FACTS
https://openalex.org/W2041099624,The Genealogy of Legal Positivism
https://openalex.org/W2042268333,The Special Case Thesis. An Assessment of R. Alexy's Discursive Theory of Law
https://openalex.org/W2042313500,The Justification of Deserved Punishment Via General Moral Principles
https://openalex.org/W2042833462,Accepting One's Punishment as Meaningful Suffering
https://openalex.org/W2044255462,On following orders in an unjust war
https://openalex.org/W2045052834,Freeman's defense of Judicial Review
https://openalex.org/W2046489513,Voluntary Obligations and the Scope of the Law of Contract
https://openalex.org/W2047675725,Duress and criminal responsibility
https://openalex.org/W2047879265,Taking sexual autonomy seriously: Rape law and beyond
https://openalex.org/W2049209368,"Coherence, holism, and interpretation: The epistemic foundations of Dworkin's legal theory"
https://openalex.org/W2050223480,Automatically classifying case texts and predicting outcomes
https://openalex.org/W2052671436,Non-Tracing Cases of Culpable Ignorance
https://openalex.org/W2053652989,The Self-Destruction of Legal Positivism
https://openalex.org/W2054949394,Statutory interpretation and the counterfactual test for legislative intention
https://openalex.org/W2055313171,"Implementing the New UN Corporate Human Rights Framework: Implications for Corporate Law, Governance, and Regulation"
https://openalex.org/W2055912896,A legal case OWL ontology with an instantiation of Popov v. Hayashi
https://openalex.org/W2057117330,"Interpretation, Injustice, and Integrity"
https://openalex.org/W2059108778,Punishment: Theory and Practice
https://openalex.org/W2059692153,Double punishment and punishing character: The unfairness of prior convictions
https://openalex.org/W2059959270,"Discourse, Principles, and the Problem of Law and Morality: Robert Alexy's Three Main Works"
https://openalex.org/W2061713190,Discourse Ethics and the Legitimacy of Law
https://openalex.org/W2062007231,On “Coherence” and “Law”: An Analysis of Different Models
https://openalex.org/W2062213653,Crimes Against Humanity and the Limits of International Criminal Law
https://openalex.org/W2063446341,A reduction-graph model of precedent in legal analysis
https://openalex.org/W2063969235,Restitution and punishment: A reply to Barnett
https://openalex.org/W2064070332,Poverty and Criminal Responsibility
https://openalex.org/W2064197233,Formalizing multiple interpretation of legal knowledge
https://openalex.org/W2065254678,Fuller's internal point of view
https://openalex.org/W2065681694,Farewell to the Exclusive–Inclusive Debate
https://openalex.org/W2065820028,The rational reconstruction of argumentation referring to consequences and purposes in the application of legal rules: a pragma-dialectical perspective
https://openalex.org/W2066330613,Rights and Individual Well‐Being
https://openalex.org/W2066389466,In Defense of the Consent Theory of Political Obligation and Authority
https://openalex.org/W2067369877,THE PRACTICAL DIFFERENCE BETWEEN NATURAL-LAW THEORY AND LEGAL POSITIVISM
https://openalex.org/W2067954613,A model of juridical acts: part 1:: the world of law
https://openalex.org/W2068150280,The Reciprocity Theory of Rights
https://openalex.org/W2068516104,Intentions and Moral Permissibility: The Case of Acting Permissibly with Bad Intentions
https://openalex.org/W2072125627,Conflicts of norms and the revision of normative systems
https://openalex.org/W2072611680,The Regular Practice of Morality in Law
https://openalex.org/W2072735931,Applicability and effectiveness of legal norms
https://openalex.org/W2073540959,The Rule of Law in Contemporary Liberal Theory
https://openalex.org/W2074409879,Morris on Paternalism and Punishment
https://openalex.org/W2075661987,The Ethics of Legalism
https://openalex.org/W2076841323,Motive and criminal liability
https://openalex.org/W2077769494,The Right to Do Wrong
https://openalex.org/W2078546388,Collective Interests and Collective Rights
https://openalex.org/W2079714324,"Davis, unfair advantage theory, and criminal desert"
https://openalex.org/W2080332695,"Political Authority, Moral Powers and the Intrinsic Value of Obedience"
https://openalex.org/W2081429952,Punishment and Revenge
https://openalex.org/W2081641524,Global public power: thesubjectof principles of global political legitimacy
https://openalex.org/W2082714314,State Legitimacy and Self-defence
https://openalex.org/W2082856168,CRITICISM AND PUNISHMENT
https://openalex.org/W2083567253,TWO THEORIES OF AGREEMENT
https://openalex.org/W2084625138,"Materializing Notions, Concepts and Language into Another Linguistic Framework"
https://openalex.org/W2089569762,Rights and Relativistic Justifications: Replies to Kasachkoff and Husak
https://openalex.org/W2089963437,Does the Unconstrained Legal Actor Exist
https://openalex.org/W2093490456,Mismeasuring “unfair advantage”: A response to Michael Davis
https://openalex.org/W2094073190,On the Structure of Legal Principles
https://openalex.org/W2094535396,"Natural Law, God, Religion, and Human Fulfillment"
https://openalex.org/W2096762595,Legisprudence as a New Theory of Legislation
https://openalex.org/W2098285576,"Damages for Breach of Contract: Compensation, Restitution and Vindication"
https://openalex.org/W2099485371,WHY ONLY THE STATE MAY INFLICT CRIMINAL SANCTIONS: THE CASE AGAINST PRIVATELY INFLICTED SANCTIONS
https://openalex.org/W2101757732,Natural law;: An introduction to legal philosophy
https://openalex.org/W2102763577,Beyond Inclusive Legal Positivism
https://openalex.org/W2108522631,The Concept of the Political: A Key to Understanding Carl Schmitt's Constitutional Theory
https://openalex.org/W2109409153,The Carneades model of argument and burden of proof
https://openalex.org/W2112770634,Consent and Sexual Relations
https://openalex.org/W2113311245,Has Raz Drawn the Semantic Sting
https://openalex.org/W2113417848,Collective Agents and Communicative Theories of Punishment
https://openalex.org/W2114753979,The Characters of Excuse
https://openalex.org/W2115449662,Argument construction and reinstatement in logics for defeasible reasoning
https://openalex.org/W2117090172,On balancing and subsumption: A structural comparison
https://openalex.org/W2122495599,The Genesis of the Austrian Model of Constitutional Review of Legislation
https://openalex.org/W2122664274,"Crime, Prohibition, and Punishment"
https://openalex.org/W2124794696,The Special Case Thesis
https://openalex.org/W2126328978,Judicial Review Without Rights: Some Problems for the Democratic Legitimacy of Structural Judicial Review
https://openalex.org/W2126625678,"Choice, character, and criminal liability"
https://openalex.org/W2126891821,How To Reconcile Liberal Politics with Retributive Punishment
https://openalex.org/W2133216695,Postema on Law's Autonomy and Public Practical Reasons: A Critical Comment
https://openalex.org/W2134216995,"Judicial Review, Administrative Review, and Constitutional Review in the Weimar Republic"
https://openalex.org/W2137679624,A Feminist Liberal Approach to Hate Crime Legislation
https://openalex.org/W2140125709,"Liberalism, Samaritanism, and Political Legitimacy"
https://openalex.org/W2143371403,Suggestion for a Justification of Punishment
https://openalex.org/W2143509960,The Ontological Status of Consent and its Implications for the Law on Rape
https://openalex.org/W2144983512,"On Logic in the Law: “Something, but not All”"
https://openalex.org/W2147406353,"AGREEMENTS, UNDERTAKINGS, AND PRACTICAL REASON"
https://openalex.org/W2152545246,Deterrence and the Just Distribution of Harm
https://openalex.org/W2153909792,A General Structure for Legal Arguments about Evidence Using Bayesian Networks.
https://openalex.org/W2154336136,"Auctions, lotteries, and the punishment of attempts"
https://openalex.org/W2161600894,Rethinking the Offense Principle
https://openalex.org/W2162453527,Collective Intentional Activities and the Law
https://openalex.org/W2163256312,Presupposing the Basic Norm
https://openalex.org/W2165543485,"Neuroprediction, Violence, and the Law: Setting the Stage"
https://openalex.org/W2166140122,The Sequential Principle of Relative Culpability
https://openalex.org/W2168874895,Normativity and Norms
https://openalex.org/W2170244904,RULES AND REASONS IN THE THEORY OF PRECEDENT
https://openalex.org/W2172031807,Must Punishment Be Intended to Cause Suffering
https://openalex.org/W2201348529,Kant and Property Rights in Body Parts
https://openalex.org/W2308702825,Punishment and Community: The Reintegrative Theory of Punishment
https://openalex.org/W2315567038,"Proportionality, Fundamental Rights and the Duties of Directors"
https://openalex.org/W2320455892,There is no paradox of blackmail
https://openalex.org/W2322510918,"The First Principle of Practical Reason: A Commentary on the Summa theologiae , 1–2, Question 94, Article 2"
https://openalex.org/W2329726092,Three Analysis retributivists
https://openalex.org/W2332632017,The Ties that Bind: An Analysis of the Concept of Obligation
https://openalex.org/W2465660541,"Associative obligations, voluntarism, and equality"
https://openalex.org/W247479120,Is Kant a retributivist
https://openalex.org/W2477088834,Against Defeasibility of Legal Rules
https://openalex.org/W2478286814,The Varieties of Legal Positivism: Critical Notice: Inclusive Legal Positivism by W.J. Waluchow*
https://openalex.org/W2489881167,"Constructing a Theory of Punishment, Desert, and the Distribution of Punishments"
https://openalex.org/W2490126730,"Self-Defence, Necessity and Duress: Understanding the Relationship"
https://openalex.org/W2490280856,The 1933 “Break” in Carl Schmitt’s Theory
https://openalex.org/W2497552771,"Punishment, Feminism, and Political Identity: A Case Study in the Expressive Meaning of the Law"
https://openalex.org/W2498181842,Analogical Arguments: Inferential Structures and Defeasibility Conditions
https://openalex.org/W2500172636,Limitations on Criminalization and the General Part of Criminal Law
https://openalex.org/W2504400246,"Essay fifteen. Interpreting legal texts: What is, and what is not, special about the law"
https://openalex.org/W2511696433,Nonconsensual Neurocorrectives and Bodily Integrity: a Reply to Shaw and Barn
https://openalex.org/W2531166187,When the Risk of Harm Harms
https://openalex.org/W2564659937,Note on Defining 'Punishment'
https://openalex.org/W2566107480,Vagueness and Law. Philosophical and Legal Perspectives
https://openalex.org/W2612069584,Institutional Legitimacy: Institutional Legitimacy
https://openalex.org/W2621663954,Pragmatic Maxims and Presumptions in Legal Interpretation
https://openalex.org/W2736002476,"The Argument from Justice, or How Not to Reply to Legal Positivism"
