item,id,display_name,ror,country_code,type
https://openalex.org/W2793836991,https://openalex.org/I342692010,Tecnológico de Antioquia,NA,CO,NA
https://openalex.org/W1989290360,https://openalex.org/I72816309,Drexel University,https://ror.org/04bdffz58,US,education
https://openalex.org/W2141801773,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W1483576371,https://openalex.org/I79510175,Cardiff University,https://ror.org/03kk7td41,GB,education
https://openalex.org/W1974568755,https://openalex.org/I31746571,UNSW Sydney,https://ror.org/03r8z3t63,AU,education
https://openalex.org/W2033389331,https://openalex.org/I197604219,"National Academies of Sciences, Engineering, and Medicine",https://ror.org/02eq2w707,US,government
https://openalex.org/W2033389331,https://openalex.org/I197604219,"National Academies of Sciences, Engineering, and Medicine",https://ror.org/02eq2w707,US,government
https://openalex.org/W2134226100,https://openalex.org/I31575130,School of Oriental and African Studies,https://ror.org/04vrxay34,GB,education
https://openalex.org/W2030366112,https://openalex.org/I91203450,University of Haifa,https://ror.org/02f009v59,IL,education
https://openalex.org/W2009157601,https://openalex.org/I165143802,University of Queensland,https://ror.org/00rqy9422,AU,education
https://openalex.org/W2109170089,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education
https://openalex.org/W1798463600,NA,1Corinthstr. 57 D‐10245 Berlin Germany ,NA,NA,NA
https://openalex.org/W1536546872,https://openalex.org/I135310074,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,education
https://openalex.org/W1509713801,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education
https://openalex.org/W1509713801,https://openalex.org/I872945872,University of Winnipeg,https://ror.org/02gdzyx04,CA,education
https://openalex.org/W1541608165,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education
https://openalex.org/W1541608165,https://openalex.org/I155660961,University of Turku,https://ror.org/05vghhr25,FI,education
https://openalex.org/W1989904612,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
https://openalex.org/W1989904612,https://openalex.org/I191240316,University of Hull,https://ror.org/04nkhwh30,GB,education
https://openalex.org/W2063219179,https://openalex.org/I91136226,University of Sheffield,https://ror.org/05krs5044,GB,education
https://openalex.org/W2063219179,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education
https://openalex.org/W1970387844,https://openalex.org/I94951947,University of Westminster,https://ror.org/04ycpbx82,GB,education
https://openalex.org/W2074591829,https://openalex.org/I191240316,University of Hull,https://ror.org/04nkhwh30,GB,education
https://openalex.org/W2049156153,https://openalex.org/I191240316,University of Hull,https://ror.org/04nkhwh30,GB,education
https://openalex.org/W1999577553,https://openalex.org/I15766117,University of Graz,https://ror.org/01faaaf77,AT,education
https://openalex.org/W1998687338,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2056038043,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education
https://openalex.org/W2075086006,https://openalex.org/I180910786,University of the Republic,https://ror.org/030bbe882,UY,education
https://openalex.org/W2066567932,https://openalex.org/I52099693,University of York,https://ror.org/04m01e293,GB,education
https://openalex.org/W2096762595,https://openalex.org/I132053463,Université Libre de Bruxelles,https://ror.org/01r9htc13,BE,education
https://openalex.org/W807969,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education
https://openalex.org/W1987957815,https://openalex.org/I166337079,Queen Mary University of London,https://ror.org/026zzn846,GB,education
https://openalex.org/W2000827790,https://openalex.org/I900890020,University of Palermo,https://ror.org/044k9ta02,IT,education
https://openalex.org/W1982918535,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education
https://openalex.org/W2142571718,https://openalex.org/I872945872,University of Winnipeg,https://ror.org/02gdzyx04,CA,education
https://openalex.org/W1974176561,https://openalex.org/I118406146,Ohio Dominican University,https://ror.org/00pmncr36,US,education
https://openalex.org/W3122760054,NA,School of Law,NA,NA,NA
https://openalex.org/W1990114913,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education
https://openalex.org/W1975373266,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education
https://openalex.org/W1965015781,https://openalex.org/I124601658,University of Parma,https://ror.org/02k7wn190,IT,education
https://openalex.org/W3125168270,https://openalex.org/I1174212,University of Southern California,https://ror.org/03taz7m60,US,education
https://openalex.org/W2087322582,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education
https://openalex.org/W2040141353,https://openalex.org/I102179633,New School,https://ror.org/02tvcev59,US,education
https://openalex.org/W2159960228,https://openalex.org/I169335092,University of North Carolina at Greensboro,https://ror.org/04fnxsj42,US,education
https://openalex.org/W2028502863,https://openalex.org/I47838141,Saint Louis University,https://ror.org/01p7jjy08,US,education
https://openalex.org/W2088513687,https://openalex.org/I83816512,University of Genoa,https://ror.org/0107c5v14,IT,education
https://openalex.org/W1990276204,https://openalex.org/I55143463,University of Turin,https://ror.org/048tbm396,IT,education
https://openalex.org/W3124871735,https://openalex.org/I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,education
https://openalex.org/W3123835566,https://openalex.org/I97565354,University of Lausanne,https://ror.org/019whta54,CH,education
https://openalex.org/W1973976447,NA,"University of Balearic Islands Department of Private Law, Spain ",NA,NA,NA
https://openalex.org/W2054586722,https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education
https://openalex.org/W2117583284,https://openalex.org/I8833935,University of Leon,https://ror.org/02tzt0b78,ES,education
https://openalex.org/W2048554440,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
https://openalex.org/W2067306982,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education
https://openalex.org/W2100688776,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W1975224772,https://openalex.org/I161593684,Stockholm University,https://ror.org/05f0yaq80,SE,education
https://openalex.org/W2081357859,NA,School of Law,NA,NA,NA
https://openalex.org/W2119496713,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education
https://openalex.org/W3124866330,https://openalex.org/I69015056,Radcliffe Institute for Advanced Study,NA,US,NA
https://openalex.org/W1974260458,https://openalex.org/I189158943,University of Milan,https://ror.org/00wjc7c48,IT,education
https://openalex.org/W3125206108,https://openalex.org/I190082696,Durham University,https://ror.org/01v29qb04,GB,education
https://openalex.org/W2152663617,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education
https://openalex.org/W2004499649,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W3122168250,https://openalex.org/I205274468,Trinity College Dublin,https://ror.org/02tyrky19,IE,education
https://openalex.org/W2171408190,https://openalex.org/I22759111,Ohio University - Lancaster,https://ror.org/03kf4rc21,US,education
https://openalex.org/W2171408190,https://openalex.org/I39694355,Hunter College,https://ror.org/00g2xk477,US,education
https://openalex.org/W2086727180,https://openalex.org/I74801974,University of Tokyo,https://ror.org/057zh3y96,JP,education
https://openalex.org/W3121484141,https://openalex.org/I17974374,Universidade de São Paulo,https://ror.org/036rp1748,BR,education
https://openalex.org/W3124510962,https://openalex.org/I69015056,Radcliffe Institute for Advanced Study,NA,US,NA
https://openalex.org/W2000816222,https://openalex.org/I183935753,King's College London,https://ror.org/0220mzb33,GB,education
https://openalex.org/W2131033987,https://openalex.org/I53618229,Wheaton College - Massachusetts,https://ror.org/055ja0v85,US,education
https://openalex.org/W1985020077,https://openalex.org/I121748325,Complutense University of Madrid,https://ror.org/02p0gd045,ES,education
https://openalex.org/W2033343811,https://openalex.org/I149704539,Deakin University,https://ror.org/02czsnj07,AU,education
https://openalex.org/W2033343811,https://openalex.org/I149704539,Deakin University,https://ror.org/02czsnj07,AU,education
https://openalex.org/W2153329337,https://openalex.org/I140172145,University of Connecticut,https://ror.org/02der9h97,US,education
https://openalex.org/W2010131888,https://openalex.org/I56590836,Monash University,https://ror.org/02bfwt286,AU,education
https://openalex.org/W2021112393,https://openalex.org/I39586589,Swansea University,https://ror.org/053fq8t95,GB,education
https://openalex.org/W1996897935,https://openalex.org/I94722563,University of Jyväskylä,https://ror.org/05n3dz165,FI,education
https://openalex.org/W1996677241,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education
https://openalex.org/W2094015814,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2099644273,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2099644273,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W1968426029,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2144692106,https://openalex.org/I174216632,City University of New York,https://ror.org/00453a208,US,education
https://openalex.org/W2151540362,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education
https://openalex.org/W3124514122,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education
https://openalex.org/W3124514122,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W3125288722,https://openalex.org/I166337079,Queen Mary University of London,https://ror.org/026zzn846,GB,education
https://openalex.org/W2122969922,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2913146105,https://openalex.org/I145608581,University of Miami,https://ror.org/02dgjyy92,US,education
https://openalex.org/W3123387278,https://openalex.org/I40347166,University of Chicago,https://ror.org/024mw5h28,US,education
https://openalex.org/W3121932402,https://openalex.org/I111979921,Northwestern University,https://ror.org/000e0be47,US,education
https://openalex.org/W3122443843,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education
https://openalex.org/W2157527653,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education
https://openalex.org/W2004678762,NA,"University of Islas Baleares Edificio Anselm Turmeda, Department of Private Law, Carretera de Valldemossa, Km. 7′5, 07071 Palma de Mallorca, Spain",NA,NA,NA
https://openalex.org/W2083507353,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education
https://openalex.org/W2083507353,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education
https://openalex.org/W2117090172,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W1976173609,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education
https://openalex.org/W3125765255,https://openalex.org/I123387679,Uppsala University,https://ror.org/048a87296,SE,education
https://openalex.org/W2079391721,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education
https://openalex.org/W2074250017,https://openalex.org/I123200800,La Sierra University,https://ror.org/05g1rjn35,US,education
https://openalex.org/W1991270068,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education
https://openalex.org/W2031543462,NA,"Magistrate's Chambers, Courthouse, Geraldton WA 6530, Australia",NA,NA,NA
https://openalex.org/W3125377858,NA,Philosophy (Twin Cities),NA,NA,NA
https://openalex.org/W1988472857,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit
https://openalex.org/W2005425273,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education
https://openalex.org/W2134216995,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit
https://openalex.org/W2122495599,https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education
https://openalex.org/W1991973455,https://openalex.org/I201448701,University of Washington,https://ror.org/00cvxb145,US,education
https://openalex.org/W1970909478,https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education
https://openalex.org/W2012297130,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education
https://openalex.org/W2016458057,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2027051825,https://openalex.org/I74656192,University of Göttingen,https://ror.org/01y9bpm73,DE,education
https://openalex.org/W2068422586,https://openalex.org/I36243813,National University of Colombia,https://ror.org/059yx9a68,CO,education
https://openalex.org/W2138889939,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2012916880,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education
https://openalex.org/W2034449418,https://openalex.org/I97429440,University of Wales,https://ror.org/01se4f844,GB,education
https://openalex.org/W3122739453,https://openalex.org/I123387679,Uppsala University,https://ror.org/048a87296,SE,education
https://openalex.org/W3124827936,NA,"Fakultät Sozial– und Wirtschaftswissenschaften, Bamberg, Germany",NA,NA,NA
https://openalex.org/W2027537097,https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education
https://openalex.org/W2027537097,https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education
https://openalex.org/W2027537097,https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education
https://openalex.org/W3121302989,https://openalex.org/I185852735,University of Central Lancashire,https://ror.org/010jbqd54,GB,education
https://openalex.org/W3124046649,https://openalex.org/I63548447,Lappeenranta University of Technology,https://ror.org/0208vgz68,FI,education
https://openalex.org/W3121807549,https://openalex.org/I91136226,University of Sheffield,https://ror.org/05krs5044,GB,education
https://openalex.org/W3126043287,https://openalex.org/I1322597698,Royal Netherlands Academy of Arts and Sciences,https://ror.org/043c0p156,NL,government
https://openalex.org/W3124443306,https://openalex.org/I130238516,University of Minnesota,https://ror.org/017zqws13,US,education
https://openalex.org/W3123075345,https://openalex.org/I191240316,University of Hull,https://ror.org/04nkhwh30,GB,education
https://openalex.org/W3121599151,https://openalex.org/I1327163397,State University of New York,https://ror.org/01q1z8k08,US,education
https://openalex.org/W3123800662,https://openalex.org/I134695357,University of Talca,https://ror.org/01s4gpq44,CL,education
https://openalex.org/W3125532643,https://openalex.org/I181401687,American University,https://ror.org/052w4zt36,US,education
https://openalex.org/W3121205068,https://openalex.org/I39694355,Hunter College,https://ror.org/00g2xk477,US,education
https://openalex.org/W2084364709,https://openalex.org/I108290504,University of Pisa,https://ror.org/03ad39j10,IT,education
https://openalex.org/W3121908306,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education
https://openalex.org/W3125154458,https://openalex.org/I190082696,Durham University,https://ror.org/01v29qb04,GB,education
https://openalex.org/W3121890113,https://openalex.org/I19970341,University of Sudbury,https://ror.org/02cdcg608,CA,education
https://openalex.org/W1993687773,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W3122312163,NA,"Waltendorfer Hauptstrasse 103a, A–8010 Graz, Austria",NA,NA,NA
https://openalex.org/W3123184259,https://openalex.org/I160993911,Queensland University of Technology,https://ror.org/03pnv4752,AU,education
https://openalex.org/W3122692349,https://openalex.org/I11883440,James Madison University,https://ror.org/028pmsz77,US,education
https://openalex.org/W3121463413,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education
https://openalex.org/W3125631947,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education
https://openalex.org/W3123180932,https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education
https://openalex.org/W3125421216,https://openalex.org/I193700539,Tilburg University,https://ror.org/04b8v1s79,NL,education
https://openalex.org/W3122026302,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education
https://openalex.org/W1979425996,https://openalex.org/I107470533,Tamkang University,https://ror.org/04tft4718,TW,education
https://openalex.org/W2092068509,https://openalex.org/I24603500,University of Massachusetts Amherst,https://ror.org/0072zz521,US,education
https://openalex.org/W2100941829,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
https://openalex.org/W3122371036,https://openalex.org/I110378019,Southern Illinois University Carbondale,https://ror.org/049kefs16,US,education
https://openalex.org/W3123075294,https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education
https://openalex.org/W2118717622,https://openalex.org/I70931966,University of Montreal,https://ror.org/0161xgx34,CA,education
https://openalex.org/W2141797333,NA,"Aristotle University, Faculty of Law, 54006 Thessaloniki, Greece",NA,NA,NA
https://openalex.org/W2100359192,https://openalex.org/I99677737,Catholic University of Brussels,NA,BE,NA
https://openalex.org/W2009933538,NA,"Hoschschule der Künste Berlin, Postfach 12 05 44, D‐10595 Berlin, Germany",NA,NA,NA
https://openalex.org/W2146078392,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education
https://openalex.org/W2120124478,https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education
https://openalex.org/W2149083487,https://openalex.org/I98259816,"Birkbeck, University of London",https://ror.org/02mb95055,GB,education
https://openalex.org/W1982243400,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education
https://openalex.org/W2113941141,https://openalex.org/I78577930,Columbia University,https://ror.org/00hj8s172,US,education
https://openalex.org/W1976812738,https://openalex.org/I132053463,Université Libre de Bruxelles,https://ror.org/01r9htc13,BE,education
https://openalex.org/W2019907875,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education
https://openalex.org/W1963569351,https://openalex.org/I106938459,University of New Brunswick,https://ror.org/05nkf0n29,CA,education
https://openalex.org/W2010742997,https://openalex.org/I134542131,University of Ilorin,https://ror.org/032kdwk38,NG,education
https://openalex.org/W2062007231,https://openalex.org/I900890020,University of Palermo,https://ror.org/044k9ta02,IT,education
https://openalex.org/W2154070724,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education
https://openalex.org/W2163256312,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2155074270,https://openalex.org/I166825849,University of Tampere,NA,FI,NA
https://openalex.org/W2142539138,https://openalex.org/I50357001,Carlos III University of Madrid,https://ror.org/03ths8210,ES,education
https://openalex.org/W2027678023,https://openalex.org/I204465549,Washington University in St. Louis,https://ror.org/01yc7t268,US,education
https://openalex.org/W2072408712,NA,"Karl‐Franzens Universität, Institut für Rechtsphilosophie, Rechtssoziologie und Rechtsinformatik, A‐8010 Graz, Austria",NA,NA,NA
https://openalex.org/W1989762419,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education
https://openalex.org/W2000593598,https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education
https://openalex.org/W2146030904,https://openalex.org/I24354313,University of Buenos Aires,https://ror.org/0081fs513,AR,education
https://openalex.org/W1985962153,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2120269990,https://openalex.org/I7882870,University of Glasgow,https://ror.org/00vtgdb53,GB,education
https://openalex.org/W2046876514,https://openalex.org/I95220073,University of Lapland,https://ror.org/05jzt8766,FI,education
https://openalex.org/W2093107701,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education
https://openalex.org/W2037775125,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education
https://openalex.org/W2021589248,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W2132085351,https://openalex.org/I95220073,University of Lapland,https://ror.org/05jzt8766,FI,education
https://openalex.org/W2094073190,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2003323143,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2003323143,NA,"University of Limburg, Department of Metajuridica, Maastricht, Holland",NA,NA,NA
https://openalex.org/W2013856339,NA,Norway,NA,NA,NA
https://openalex.org/W2048379900,NA,"University of Limburg, Department of Metajuridica, Maastricht, Holland,",NA,NA,NA
https://openalex.org/W2048379900,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W2169418508,https://openalex.org/I204465549,Washington University in St. Louis,https://ror.org/01yc7t268,US,education
https://openalex.org/W1971570355,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education
https://openalex.org/W1971570355,https://openalex.org/I123387679,Uppsala University,https://ror.org/048a87296,SE,education
https://openalex.org/W2062287837,https://openalex.org/I24354313,University of Buenos Aires,https://ror.org/0081fs513,AR,education
https://openalex.org/W2134761332,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W1985931106,https://openalex.org/I135310074,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,education
https://openalex.org/W3122806171,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",https://ror.org/05vt9qd57,US,education
https://openalex.org/W2168874895,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education
https://openalex.org/W2070648934,NA,"Department of Philosophy, FIN‐20014 Turku, Finland",NA,NA,NA
https://openalex.org/W2154286082,https://openalex.org/I212119943,University of Victoria,https://ror.org/04s5mat29,CA,education
https://openalex.org/W2158826902,https://openalex.org/I54009628,University of Bayreuth,https://ror.org/0234wmv40,DE,education
https://openalex.org/W1986774503,https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education
https://openalex.org/W2001890090,https://openalex.org/I200252411,University of Flensburg,https://ror.org/046e0mt33,DE,education
https://openalex.org/W2166599017,https://openalex.org/I40347166,University of Chicago,https://ror.org/024mw5h28,US,education
https://openalex.org/W2017658191,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education
https://openalex.org/W2032972562,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education
https://openalex.org/W2034276459,https://openalex.org/I107639228,University of Notre Dame,https://ror.org/00mkhxb43,US,education
https://openalex.org/W1973124378,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education
https://openalex.org/W2012971748,https://openalex.org/I63966007,Massachusetts Institute of Technology,https://ror.org/042nb2s44,US,education
https://openalex.org/W2047473374,https://openalex.org/I75951250,Freie Universität Berlin,https://ror.org/046ak2485,DE,education
https://openalex.org/W2001948601,https://openalex.org/I15766117,University of Graz,https://ror.org/01faaaf77,AT,education
https://openalex.org/W2124794696,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2052059337,https://openalex.org/I45084792,University of Florence,https://ror.org/04jr1s763,IT,education
https://openalex.org/W2086832637,https://openalex.org/I124055696,University of Copenhagen,https://ror.org/035b05819,DK,education
https://openalex.org/W2086832637,https://openalex.org/I185852735,University of Central Lancashire,https://ror.org/010jbqd54,GB,education
https://openalex.org/W2084741954,https://openalex.org/I4210107955,Institute of Philosophy,https://ror.org/01hyg6578,CZ,facility
https://openalex.org/W2073644893,https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education
https://openalex.org/W2103795120,https://openalex.org/I138689650,University of Padua,https://ror.org/00240q980,IT,education
https://openalex.org/W2150152198,https://openalex.org/I25217355,University of Pavia,https://ror.org/00s6t1f81,IT,education
https://openalex.org/W2047379627,https://openalex.org/I108290504,University of Pisa,https://ror.org/03ad39j10,IT,education
https://openalex.org/W2120104400,NA,"QUT Faculty of Law, School of Justice Studies, Queensland, Australia,",NA,NA,NA
https://openalex.org/W2120104400,NA,"SANTAR, Melbourne, Australia",NA,NA,NA
https://openalex.org/W2110062637,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education
https://openalex.org/W1976066090,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education
https://openalex.org/W2140367505,https://openalex.org/I204722609,Queen's University,https://ror.org/02y72wh86,CA,education
https://openalex.org/W2140367505,https://openalex.org/I79238269,University of Seville,https://ror.org/03yxnpp24,ES,education
https://openalex.org/W1971744734,https://openalex.org/I36234482,University of Bristol,https://ror.org/0524sp257,GB,education
https://openalex.org/W2167663364,https://openalex.org/I170201317,University of Pittsburgh,https://ror.org/01an3r305,US,education
https://openalex.org/W2044232798,https://openalex.org/I84884186,Newcastle University,https://ror.org/01kj2bm70,GB,education
https://openalex.org/W2090745056,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education
https://openalex.org/W2010933224,https://openalex.org/I94722563,University of Jyväskylä,https://ror.org/05n3dz165,FI,education
https://openalex.org/W2031339561,https://openalex.org/I15766117,University of Graz,https://ror.org/01faaaf77,AT,education
https://openalex.org/W2164453330,https://openalex.org/I190082696,Durham University,https://ror.org/01v29qb04,GB,education
https://openalex.org/W1973887379,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W2012698486,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education
https://openalex.org/W2056135754,https://openalex.org/I80281795,University of Otago,https://ror.org/01jmxt844,NZ,education
https://openalex.org/W2044424360,https://openalex.org/I19772626,Yeshiva University,https://ror.org/045x93337,US,education
https://openalex.org/W2066002589,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education
https://openalex.org/W2017888844,https://openalex.org/I86519309,The University of Texas at Austin,https://ror.org/00hj54h04,US,education
https://openalex.org/W2116221727,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education
https://openalex.org/W2043212284,NA,"Hamado‐cho, Ebina 243‐0412, Japan.",NA,NA,NA
https://openalex.org/W1970366198,https://openalex.org/I184565670,Georgetown University,https://ror.org/05vzafd60,US,education
https://openalex.org/W2027599246,NA,"Domaîne, Saint‐Louis, F‐11160 Rieux‐Minervois, France.",NA,NA,NA
https://openalex.org/W2157385843,https://openalex.org/I55769427,Indiana University – Purdue University Indianapolis,https://ror.org/05gxnyn08,US,education
https://openalex.org/W2012246643,https://openalex.org/I8087733,University of Tübingen,https://ror.org/03a1kwz48,DE,education
https://openalex.org/W2011629838,NA,"Genoa University, DI.GI.TA. via Balbi, 30, 16126 Genoa, Italy",NA,NA,NA
https://openalex.org/W2063727811,https://openalex.org/I79238269,University of Seville,https://ror.org/03yxnpp24,ES,education
https://openalex.org/W3122319971,https://openalex.org/I31746571,UNSW Sydney,https://ror.org/03r8z3t63,AU,education
https://openalex.org/W2093447017,https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education
https://openalex.org/W2042268333,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education
https://openalex.org/W2050911135,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education
https://openalex.org/W2026983442,https://openalex.org/I36234482,University of Bristol,https://ror.org/0524sp257,GB,education
https://openalex.org/W2026983442,https://openalex.org/I36234482,University of Bristol,https://ror.org/0524sp257,GB,education
https://openalex.org/W1998026330,https://openalex.org/I79238269,University of Seville,https://ror.org/03yxnpp24,ES,education
https://openalex.org/W2147803988,https://openalex.org/I193700539,Tilburg University,https://ror.org/04b8v1s79,NL,education
https://openalex.org/W1986650840,https://openalex.org/I166825849,University of Tampere,NA,FI,NA
https://openalex.org/W2079007919,https://openalex.org/I79238269,University of Seville,https://ror.org/03yxnpp24,ES,education
https://openalex.org/W1977908950,https://openalex.org/I876588507,Canadian Real Estate Association,NA,CA,NA
https://openalex.org/W2154193025,https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education
https://openalex.org/W2007767871,https://openalex.org/I99043593,Macquarie University,https://ror.org/01sf06y89,AU,education
https://openalex.org/W2044315703,https://openalex.org/I50441567,University of the Balearic Islands,https://ror.org/03e10x626,ES,education
https://openalex.org/W2131585791,https://openalex.org/I129774422,University of Vienna,https://ror.org/03prydq77,AT,education
https://openalex.org/W2146324225,https://openalex.org/I94624287,University of Twente,https://ror.org/006hf6230,NL,education
