"id","stat_inf_class","Modularity.Class","Label","eigen"
"https://openalex.org/W2026133433",0,9,"The nature and value of rights",0.000459388228475973
"https://openalex.org/W2026572335",24,13,"The role of semantics in legal expert systems and legal reasoning",7.24133687732677e-06
"https://openalex.org/W2026693267",0,9,"Associative Allegiances and Political Obligations",0.000784808518608253
"https://openalex.org/W2027019383",2,7,"Defending the Criminal Law: Reflections on the Changing Character of Crime, Procedure, and Sanctions",2.23175728709665e-06
"https://openalex.org/W2027101843",28,9,"Recognitional Legitimacy and the State System",1.33794923672453e-05
"https://openalex.org/W2027539254",30,12,"The Authority of Law",0.00898729199312483
"https://openalex.org/W2028501282",22,5,"Constitutional Democracy: A Paradoxical Union of Contradictory Principles?",0.000849383450758863
"https://openalex.org/W2028502863",34,2,"From Demos to Demoi: Democracy across Borders",7.34629164539152e-05
"https://openalex.org/W2029881118",31,6,"A Deliberative Approach to Conflicts of Culture",2.68433920212849e-06
"https://openalex.org/W2029888259",33,12,"Of laws in general",0.00232035125938956
"https://openalex.org/W2029896180",11,9,"Doing and Deserving: Essays in the Theory of Responsibility",0.00015291220935109
"https://openalex.org/W2029896775",14,0,"To Catch a Thief With and Without Numbers: Arguments, Scenarios and Probabilities in Evidential Reasoning.",3.97862757372585e-07
"https://openalex.org/W2030444601",5,11,"Persons, punishment, and free will skepticism",1.14156351596111e-06
"https://openalex.org/W2031586784",23,12,"“Protestant” interpretation and social practices",0.000102667842390644
"https://openalex.org/W2032472710",6,2,"From Nuremburg to Kosovo: The Morality of Illegal International Legal Reform *",1.10158344430118e-05
"https://openalex.org/W2032902905",0,9,"The Authority of Democracy",0.00230541409055738
"https://openalex.org/W2032974234",14,0,"Building explanations from rules and structured cases",3.44928215615145e-05
"https://openalex.org/W2032998746",31,1,"Date rape: A feminist analysis",9.35970844186784e-08
"https://openalex.org/W2033133948",22,6,"Enfranchising all affected interests, and its alternatives",6.1106539347979e-05
"https://openalex.org/W2033787843",14,0,"An implementation of Eisner v. Macomber",3.66445206600762e-05
"https://openalex.org/W2034234218",16,17,"The Autonomy Defense of Free Speech",6.41652584527319e-06
"https://openalex.org/W2034635248",28,2,"How to Be a Free People",6.66965009253343e-05
"https://openalex.org/W2034885653",14,0,"Argument-based applications to knowledge engineering",2.69491439622407e-06
"https://openalex.org/W2034903527",5,11,"The Varieties of Retributive Experience",4.82873364914831e-06
"https://openalex.org/W2034927516",14,0,"Argumentation schemes and generalisations in reasoning about evidence",1.12998744525428e-05
"https://openalex.org/W2035148892",9,12,"LAW, MORALITY, AND THE GUIDANCE OF CONDUCT",0.00263605711729426
"https://openalex.org/W2035297989",8,5,"China's Long March toward Rule of Law",1.53603420511519e-05
"https://openalex.org/W2035416838",14,0,"Conditional entailment: bridging two approaches to default reasoning",2.84751096941334e-05
"https://openalex.org/W2035707119",23,12,"The Idea Of An Overlapping Consensus",0.000203155164438576
"https://openalex.org/W2035770827",24,13,"Ontologies in legal information systems; the need for explicit specifications of domain conceptualisations",6.81278171376315e-06
"https://openalex.org/W2035902442",15,12,"The Concept of Law",0.0119761537835607
"https://openalex.org/W2037262533",14,0,"BankXX: Supporting legal arguments through heuristic retrieval",1.79489481293107e-05
"https://openalex.org/W2038041537",2,7,"A Theory of Strict Liability",8.31989822304123e-05
"https://openalex.org/W2038328647",32,7,"Relational Rights and Responsibilities: Revisioning the Family in Liberal Political Theory and Law",2.12232949743278e-05
"https://openalex.org/W2038608783",0,9,"Restitution: A New Paradigm of Criminal Justice",0.000232540877652107
"https://openalex.org/W2038655856",10,8,"The Aristotelian Spoudaios as Ethical Exemplar in Finnis’s Natural Law Theory",0.00492325030483046
"https://openalex.org/W2038703593",26,12,"An introduction to the principles of morals and legislation",0.0003466785623485
"https://openalex.org/W2039237131",27,8,"On the Concept and the Nature of Law",0.374344232758196
"https://openalex.org/W2039336033",21,9,"Moral Free Riding",0.000430436132805835
"https://openalex.org/W2039760166",5,11,"How to Make the Punishment Fit the Crime",3.89611774873251e-05
"https://openalex.org/W2039980910",6,9,"Rawls's Law of Peoples: Rules for a Vanished Westphalian World*",0.00223428814691301
"https://openalex.org/W2040207198",10,8,"The Principles of Natural Law",0.0443677124960874
"https://openalex.org/W2040210902",2,7,"A Theory of Negligence",3.34991718866323e-05
"https://openalex.org/W2040467548",14,0,"Case law in extended argumentation frameworks",8.69588562973993e-06
"https://openalex.org/W2040506759",2,5,"ON THE NATURE OF SUPREME COURT DECISION MAKING",2.14760646111324e-05
"https://openalex.org/W2040603703",5,11,"Gauging Criminal Harm: A Living-Standard Analysis",2.91099472981283e-06
"https://openalex.org/W2041009095",6,9,"The Idea of a Legitimate State",0.000317957840050584
"https://openalex.org/W2041466501",10,8,"HART ON MORAL RIGHTS AND LEGAL DUTIES",0.0526184219844338
"https://openalex.org/W2041607960",1,9,"The Morality of Freedom",0.0075096305161604
"https://openalex.org/W2041979514",20,23,"Hobbes and the social contract tradition",9.65509910967432e-05
"https://openalex.org/W2042181850",24,21,"Leading a Life of its Own? The Roles of Reasonable Expectation in Contract Law",0.000589818871018494
"https://openalex.org/W2042702269",14,0,"Factors, issues and values: revisiting reasoning with cases",8.70042289228208e-06
"https://openalex.org/W2042727912",35,9,"LEGITIMACY, DEMOCRACY, AND RAZIAN AUTHORITY",0.00687486943352278
"https://openalex.org/W2043417657",14,0,"Legal decision making as dialectical theory construction with argumentation schemes",9.1581724123418e-06
"https://openalex.org/W2043882007",5,11,"Kant's Retributivism",3.17542499499085e-06
"https://openalex.org/W2044223990",24,0,"Fundamental legal concepts: a formal and teleological characterisation",2.19581881772265e-05
"https://openalex.org/W2044818626",5,11,"Responsibility for Attitudes: Activity and Passivity in Mental Life*",2.70729964196929e-06
"https://openalex.org/W2044908625",5,11,"Responsibility and Control: A Theory of Moral Responsibility",3.51036937983417e-05
"https://openalex.org/W2045151352",5,11,"Hard Determinism and Punishment: A Practical Reductio",3.64013616956289e-07
"https://openalex.org/W2045182421",14,0,"Theory based explanation of case law domains: 38",2.99099661479791e-05
"https://openalex.org/W2045298523",5,11,"How to Say Things with Walls",1.12485183316592e-05
"https://openalex.org/W2047379627",22,4,"The Tribunal of Reason: Kant and the Juridical Nature of Pure Reason",3.03410284371066e-06
"https://openalex.org/W2047661196",0,9,"Toward a Liberal Theory of Political Obligation",0.000878427669430506
"https://openalex.org/W2048175845",28,2,"On Benefiting from Injustice",5.93161165246339e-06
"https://openalex.org/W2048451539",14,0,"Conceptual organization of case law knowledge bases",1.09977853601294e-05
"https://openalex.org/W2048600620",14,0,"The British Nationality Act as a logic program",6.63869320871888e-05
"https://openalex.org/W2048636620",11,9,"The nature of rights.",0.000349532198757616
"https://openalex.org/W2048893520",29,6,"The Trolley Problem as a Problem for Libertarians",3.37138707478215e-06
"https://openalex.org/W2049679091",33,12,"Argumentation and Interpretation in Law",0.000114326973636487
"https://openalex.org/W2050223480",14,0,"Automatically classifying case texts and predicting outcomes",5.95845543275755e-06
"https://openalex.org/W2050497363",13,2,"Elements of a Theory of Human Rights",0.000126308094595438
"https://openalex.org/W2051076626",34,2,"Transformations of Citizenship: The Case of Contemporary Europe",8.06439562505032e-05
"https://openalex.org/W2051784609",14,0,"Understanding precedents in a temporal context of evolving legal doctrine",1.49147761564442e-05
"https://openalex.org/W2051892360",9,12,"On Hart's Way Out",0.00537015357541308
"https://openalex.org/W2051964555",18,9,"Constitutional Quandaries and Critical Elections",2.28946612984976e-05
"https://openalex.org/W2052059337",6,9,"A Cosmopolitan Philosophy of International Law? A Realist Approach",6.64441628487292e-05
"https://openalex.org/W2052201324",14,0,"Black's Law Dictionary",1.16829684930909e-05
"https://openalex.org/W2052351877",14,0,"Detecting change in legal concepts",2.67648649685132e-05
"https://openalex.org/W2052671436",5,11,"Non-Tracing Cases of Culpable Ignorance",3.41554971131461e-07
"https://openalex.org/W2052718919",24,1,"Killing Minimally Responsible Threats",6.98228171065878e-07
"https://openalex.org/W2052916539",14,0,"A computational model of ratio decidendi",5.93960411087948e-05
"https://openalex.org/W2053014455",10,8,"The Absolute Prohibition of Lying and the Origins of the Casuistry of Mental Reservation: Augustinian Arguments and Thomistic Developments",0.0667177811248167
"https://openalex.org/W2053659565",10,8,"Still wrong after all these years",0.0630693586778155
"https://openalex.org/W2053716189",24,0,"Isomorphism and legal knowledge based systems",3.22638053671005e-05
"https://openalex.org/W2053839853",14,0,"Interpreting statutory predicates",4.2692281518529e-05
"https://openalex.org/W2053945366",2,7,"Natural Law and Justice",5.85603156830517e-05
"https://openalex.org/W2054329666",14,0,"An ontology in OWL for legal case-based reasoning",3.31697519029794e-06
"https://openalex.org/W2054504893",31,12,"Feminism and the power of law",2.25919687340079e-05
"https://openalex.org/W2055244532",22,4,"Kelsen's Theory of the Basic Norm",0.00151007209526302
"https://openalex.org/W2055510916",24,21,"The hybrid nature of promissory obligation",0.000610461584742883
"https://openalex.org/W2055647644",14,0,"A method for the computational modelling of dialectical argument with dialogue games",9.60205630134178e-06
"https://openalex.org/W2056397859",29,6,"Autonomy and the Challenges to Liberalism: New Essays",1.16911332904673e-05
"https://openalex.org/W2056630576",14,0,"Relating Carneades with abstract argumentation via the ASPIC + framework for structured argumentation",9.85588209188911e-07
"https://openalex.org/W2057257255",0,9,"A Defense of International Criminal Law",0.000446173194736931
"https://openalex.org/W2057829124",14,0,"Some arguments about legal arguments",5.00609499642445e-05
"https://openalex.org/W2058150518",17,12,"The morality of law",0.00298707332961965
"https://openalex.org/W2059214530",5,11,"Moral Responsibility, Manipulation Arguments, and History: Assessing the Resilience of Nonhistorical Compatibilism",3.20808008678133e-07
"https://openalex.org/W2060483271",17,8,"Statutory Lawlessness and Supra-Statutory Law (1946)",0.299512093105601
"https://openalex.org/W2060498353",4,5,"Law and Disagreement",0.00158569472048456
"https://openalex.org/W2060969662",5,11,"Moral ignorance and blameworthiness",5.97607699860128e-07
"https://openalex.org/W2061189098",4,5,"Constitutional democracy and the legitimacy of judicial review",7.17619674152452e-05
"https://openalex.org/W2061272009",5,11,"Some thoughts about retributivism",0.000142348519943987
"https://openalex.org/W2061701700",20,12,"Law as fact",0.000315978816949155
"https://openalex.org/W2061940329",26,11,"Law, Liberty, and Morality",0.000609425129389854
"https://openalex.org/W2062788414",5,19,"Rethinking Criminal Law",6.22538985370221e-05
"https://openalex.org/W2063412381",31,7,"The Common Place of Law: Stories from Everyday Life",3.61753174942177e-05
"https://openalex.org/W2063487684",32,9,"The harshness objection : is luck egalitarianism too harsh on the victims of option luck?",2.76694893968663e-05
"https://openalex.org/W2063764015",14,0,"Using argument schemes for hypothetical reasoning in law",1.09741490982251e-05
"https://openalex.org/W2064023733",14,0,"Explanationism All the Way Down",2.08471228058874e-07
"https://openalex.org/W2064070332",5,11,"Poverty and Criminal Responsibility",6.15108165505676e-06
"https://openalex.org/W2064238556",31,11,"Proportionality in the Philosophy of Punishment",8.90570216943216e-06
"https://openalex.org/W2065218325",16,10,"DIGNITY AS A MORAL CONCEPT",5.21653527283446e-06
"https://openalex.org/W2065470514",29,6,"COERCION, OWNERSHIP, AND THE REDISTRIBUTIVE STATE: JUSTIFICATORY LIBERALISM'S CLASSICAL TILT",3.70732033829694e-05
"https://openalex.org/W2065776138",14,0,"Facilitating case comparison using value judgments and intermediate legal concepts",9.58672520811713e-06
"https://openalex.org/W2065800506",24,21,"The value of a promise",0.000527162744216496
"https://openalex.org/W2065820028",33,5,"The rational reconstruction of argumentation referring to consequences and purposes in the application of legal rules: a pragma-dialectical perspective",2.8846834977362e-05
"https://openalex.org/W2065946385",35,9,"On Respect, Authority, and Neutrality: A Response",0.000646473740153443
"https://openalex.org/W2066663455",32,9,"Libertarianism, Entitlement, and Responsibility",0.000267843651991621
"https://openalex.org/W2066750905",30,12,"Law as Interpretation",0.00101337310468246
"https://openalex.org/W2067074281",35,9,"Authority and Reasons: Exclusionary and Second‐Personal*",0.00876286215620354
"https://openalex.org/W2067393911",9,12,"Hart’s Methodological Positivism",0.00897454676782617
"https://openalex.org/W2067560843",32,9,"Why Egalitarians Should Not Care About Equality",1.2097331142595e-05
"https://openalex.org/W2068144010",14,0,"The pleadings game: formalizing procedural justice",1.6749093491339e-05
"https://openalex.org/W2068236960",2,7,"Review essay / making up our minds: Can law survive cognitive science?",1.19208076550446e-05
"https://openalex.org/W2068253240",5,11,"The ethics of punishment: Correctional practice implications",1.34615355290019e-06
"https://openalex.org/W2069176561",14,0,"Argument-based extended logic programming with defeasible priorities",2.46373788011245e-05
"https://openalex.org/W2069321861",14,0,"Ontological requirements for analogical, teleological, and hypothetical legal reasoning",1.70325297668396e-05
"https://openalex.org/W2069542618",36,9,"Justice As Impartiality",0.000284699165841668
"https://openalex.org/W2070053282",35,5,"The Constitutionalization of International Law and the Legitimation Problems of a Constitution for World Society",0.0105277626241917
"https://openalex.org/W2070486087",5,11,"The Expressive Function of Punishment",8.30157829186351e-05
"https://openalex.org/W2070723458",33,0,"Argument from Analogy in Law, the Classical Tradition, and Recent Theories",7.99879197182957e-06
"https://openalex.org/W2071578102",11,9,"A Right to Do Wrong",0.000554850991972355
"https://openalex.org/W2072078569",6,9,"Distributive Justice: Some Addenda",7.9391389059902e-06
"https://openalex.org/W2072095375",22,5,"Whose Sovereignty? Empire versus International Law",4.57473542253043e-05
"https://openalex.org/W2072193593",37,12,"Legal Reality: A Naturalist Approach to Legal Ontology",0.000124268755389184
"https://openalex.org/W2072229209",25,12,"Practical Reason and Norms",0.0207939336888675
"https://openalex.org/W2073010516",12,12,"A matter of principle",0.00136231513810867
"https://openalex.org/W2073410822",21,9,"Philosophical Anarchism and Political Disobedience",0.000444387625328812
"https://openalex.org/W2073421736",5,19,"Character, purpose, and criminal responsibility",1.84663802369992e-06
"https://openalex.org/W2073425274",24,0,"Changing legal systems: legal abrogations and annulments in Defeasible Logic",1.86180561776136e-05
"https://openalex.org/W2073540959",23,12,"The Rule of Law in Contemporary Liberal Theory",0.000184502440565653
"https://openalex.org/W2073784765",16,10,"Human dignity as an essentially contested concept",6.59967878694691e-06
"https://openalex.org/W2074687777",5,11,"Appropriate Responses and Preventive Benefits: Justifying Censure and Hard Treatment in Legal Punishment.",5.52104698092292e-06
"https://openalex.org/W2074839066",27,20,"Law and Exclusionary Reasons",0.615963137774621
"https://openalex.org/W2075438625",5,11,"Justifying legal punishment",9.90381757432489e-06
"https://openalex.org/W2076120700",5,11,"On the Importance of History for Responsible Agency",7.92350200276116e-07
"https://openalex.org/W2076483551",23,12,"Grounding the Rule of Law",7.75130629183779e-05
"https://openalex.org/W2076754485",14,0,"A logical framework for modelling legal argument",1.4211245023541e-05
"https://openalex.org/W2076841323",26,11,"Motive and criminal liability",6.02392516641564e-05
"https://openalex.org/W2077539373",31,12,"A sociological theory of law",7.30244492574494e-05
"https://openalex.org/W2077577163",5,11,"Human rights and correctional clinical practice",1.80931422649901e-06
"https://openalex.org/W2077913887",14,0,"Solving a Murder Case by Asking Critical Questions : An Approach to Fact-Finding in Terms of Argumentation and Story Schemes",1.06792223886031e-06
"https://openalex.org/W2078644730",29,9,"Disagreement in Politics",0.00271603342378113
"https://openalex.org/W2079691384",10,23,"Pufendorf on Morality, Sociability, and Moral Powers",0.00105564230596731
"https://openalex.org/W2080251764",5,11,"Responsibility as Answerability",7.67384294039628e-07
"https://openalex.org/W2080406782",5,11,"Kant's theory of punishment: Deterrence in its threat, retribution in its execution",1.7948603002745e-05
"https://openalex.org/W2080433285",10,8,"Practical Principles, Moral Truth, and Ultimate Ends",0.0251401454471276
"https://openalex.org/W2080575678",20,13,"Permissions and obligations in hierarchical normative systems",1.38957691563384e-05
"https://openalex.org/W2080647564",18,17,"Liability for the Bad Behaviour of Others",4.27790776638082e-05
"https://openalex.org/W2080764832",5,11,"Faultless mistake of fact: Justification or excuse?",2.29203810573328e-07
"https://openalex.org/W2081073222",33,7,"The law as a system of signs",2.41161360606939e-05
"https://openalex.org/W2081664466",5,11,"Can Neurological Evidence Help Courts Assess Criminal Responsibility? Lessons from Law and Neuroscience",6.66138242615335e-08
"https://openalex.org/W2082016936",14,0,"DiaLaw: a dialogical framework for modeling legal reasoning",1.20800531057798e-05
"https://openalex.org/W2082063548",6,9,"The Rawlsian Theory of International Law",5.90175283052414e-05
"https://openalex.org/W2082267307",22,12,"Constitutive Rules, Language, and Ontology",4.75591273190815e-05
"https://openalex.org/W2082455105",27,20,"Two Views of the Nature of the Theory of Law: A Partial Comparison",0.383475551729729
"https://openalex.org/W2082605766",28,2,"Distributive Justice, State Coercion, and Autonomy",0.000199275818520705
"https://openalex.org/W2083201648",8,12,"The Authority of Law: Essays on Law and Morality",0.00656366224593758
"https://openalex.org/W2083233387",28,9,"One world, many peoples: international justice in John Rawls’s The Law of Peoples",0.00304273812198247
"https://openalex.org/W2084004968",14,0,"Monological reason-based logic: a low level integration of rule-based reasoning and case-based reasoning",9.94121984793448e-05
"https://openalex.org/W2084202217",20,7,"The right to private property",0.000396587841554247
"https://openalex.org/W2084234373",14,0,"A theory of legal reasoning and a logic to match",4.69077313877104e-05
"https://openalex.org/W2084269381",34,2,"Comparative Assessments of Justice, Political Feasibility, and Ideal Theory",1.40563403271753e-05
"https://openalex.org/W2085537356",9,12,"Inclusive Legal Positivism",0.017108521176426
"https://openalex.org/W2086841517",23,12,"Introduction to the study of the law of the Constitution",0.000862094197970186
"https://openalex.org/W2086971778",5,11,"Morality and the retributive emotions",2.30366852145693e-05
"https://openalex.org/W2087470807",5,11,"Not Just Deserts: A Republican Theory of Criminal Justice",2.91313120765952e-05
"https://openalex.org/W2087567709",14,0,"Reasoning with cases and hypotheticals in HYPO",4.64143560881016e-05
"https://openalex.org/W2087743616",5,11,"Consequentialism, Moral Responsibility, and the Intention/ Foresight Distinction",1.16897919482944e-05
"https://openalex.org/W2087843564",14,0,"Arguments and cases: An inevitable intertwining",0.000112293098262076
"https://openalex.org/W2087964658",14,0,"Argument moves in a rule-guided domain",2.59416107166571e-05
"https://openalex.org/W2088211885",31,12,"Law as an autopoietic system",9.48109194216914e-05
"https://openalex.org/W2089679326",14,0,"From logic to dialectics in legal argument",5.06009419049007e-05
"https://openalex.org/W2090226479",5,11,"Moral Responsibility and the Psychopath",5.36338091285684e-08
"https://openalex.org/W2090435642",20,9,"Natural Rights Theories: Their Origin and Development",0.000379486086342731
"https://openalex.org/W2090977758",28,2,"Guilty bystanders? On the legitimacy of duty to rescue statutes",0.000106137939266281
"https://openalex.org/W2092291780",22,4,"Hans Kelsen's Earliest Legal Theory: Critical Constructivism",0.000254216868635965
"https://openalex.org/W2092703685",14,0,"Doing justice to rights and values: teleological reasoning and proportionality",5.43634381457721e-05
"https://openalex.org/W2092829147",22,2,"The boundary problem in democratic theory: why the demos should be bounded by the state",1.50380972749152e-05
"https://openalex.org/W2092981632",20,12,"Law and Revolution: The Formation of the Western Legal Tradition",8.39867762655423e-05
"https://openalex.org/W2093412334",14,0,"A model of argumentation and its application to legal reasoning",1.8815306850214e-05
"https://openalex.org/W2094073190",33,5,"On the Structure of Legal Principles",0.000305584175596608
"https://openalex.org/W2094143258",5,19,"The Gist of Excuses",5.68550924470047e-06
"https://openalex.org/W2095139256",31,5,"Global Prescriptions: The Production, Exportation, and Importation of a New Legal Orthodoxy",7.96763513652923e-06
"https://openalex.org/W2095259447",2,9,"The Principle of Fairness and Free-Rider Problems",0.000959540768491154
"https://openalex.org/W2095316439",28,2,"Priorities of Global Justice",6.99601357186353e-05
"https://openalex.org/W2095434898",16,17,"Free Speech: A Philosophical Enquiry",3.32279590580444e-05
"https://openalex.org/W2096182694",14,0,"Back to the Future: Dimensions Revisited",3.41235433943018e-05
"https://openalex.org/W2096251355",7,12,"Are Rules All an Umpire Has to Work With",1.99230293074081e-05
"https://openalex.org/W2096696725",6,9,"International Distributive Justice",6.09907952404649e-05
"https://openalex.org/W2096945010",5,11,"For the law, neuroscience changes nothing and everything.",5.26553700188488e-06
"https://openalex.org/W2097794246",14,0,"Approaches to text mining arguments from legal cases",3.72940989050204e-07
"https://openalex.org/W2098654548",28,2,"Responsibilities for Poverty‐Related Ill Health",0.000102023378105818
"https://openalex.org/W2099215247",14,0,"Formalizing legal coherence",0.00011829029550085
"https://openalex.org/W2099452173",24,13,"Legal modeling and automated reasoning with ON—LINE",2.24021317207657e-05
"https://openalex.org/W2099948109",24,13,"The law as a dynamic interconnected system of states of affairs: a legal top ontology",3.79958192139073e-05
"https://openalex.org/W2100148410",34,2,"The case for demoicracy in the European Union",5.34170958424461e-05
"https://openalex.org/W2100444068",10,8,"The dual nature of law",0.0505689590248311
"https://openalex.org/W2101008763",18,9,"The Very Idea of Popular Sovereignty: “We the People” Reconsidered",1.9523088341532e-05
"https://openalex.org/W2101216793",31,5,"Global Bukowina: Legal pluralism in the world society",0.000121982700282641
"https://openalex.org/W2101637700",5,11,"Punishment as Language",2.63588294074339e-05
"https://openalex.org/W2101757732",20,9,"Natural law;: An introduction to legal philosophy",3.16351812109468e-05
"https://openalex.org/W2101771477",31,5,"Transnational communities and the concept of law",0.00740392180864289
"https://openalex.org/W2102449858",32,9,"Compensation and responsibility",5.87683958648316e-06
"https://openalex.org/W2102550883",5,11,"The Responsibility of the Psychopath Revisited",4.42341823130788e-07
"https://openalex.org/W2102730207",9,12,"Beyond the Separability Thesis: Moral Semantics and the Methodology of Jurisprudence †",0.00976538195569801
"https://openalex.org/W2103119110",19,9,"Against Autonomy: Justifying Coercive Paternalism",1.00497619276952e-05
"https://openalex.org/W2103121778",5,11,"Neuroscientific challenges to free will and responsibility",3.40933787714301e-07
"https://openalex.org/W2104421108",4,5,"Judicial Review of Legislation: A Comparative Study of the Austrian and the American Constitution",5.13359113248814e-05
"https://openalex.org/W2104759511",2,7,"Case Law versus Statute Law: An Evolutionary Comparison",2.16389850264074e-06
"https://openalex.org/W2104802723",14,0,"The missing link revisited: The role of teleology in representing legal argument",8.12775874506683e-05
"https://openalex.org/W2105250754",22,5,"A Global State of Emergency or the Further Constitutionalization of International Law: A Pluralist Approach",0.00011866712924438
"https://openalex.org/W2106063398",29,10,"Political Theory of Empire and Imperialism",4.28507811124758e-07
"https://openalex.org/W2106536319",14,0,"Dialectical argumentation with argumentation schemes: an approach to legal logic",2.03103854936572e-05
"https://openalex.org/W2107025559",14,0,"A Predictive Role for Intermediate Legal Concepts",1.38499311344731e-05
"https://openalex.org/W2107758351",22,2,"On the Demos and Its Kin: Nationalism, Democracy, and the Boundary Problem",2.51275642494843e-05
"https://openalex.org/W2108588394",8,5,"Constitutional Law of Canada",7.19592331245636e-05
"https://openalex.org/W2109132676",14,0,"An Integrated View on Rules and Principles",5.36892131073727e-05
"https://openalex.org/W2109305266",32,9,"Property, Rights, and Freedom*",0.000244811294282758
"https://openalex.org/W2109409153",14,0,"The Carneades model of argument and burden of proof",2.67426390295475e-05
"https://openalex.org/W2109498583",24,9,"The Act Itself",4.07990689050053e-05
"https://openalex.org/W2109755782",27,20,"IS FINNIS WRONG",0.78922589355359
"https://openalex.org/W2109911083",31,5,"The New Legal Pluralism",2.86997279315947e-05
"https://openalex.org/W2110386669",34,2,"No Global Demos, No Global Democracy? A Systematization and Critique",0.000108779442679318
"https://openalex.org/W2110878939",14,0,"Representation of formal dispute with astanding order",1.75146578851326e-05
"https://openalex.org/W2111542911",14,0,"A case-based system for trade secrets law",6.2081936864958e-05
"https://openalex.org/W2112170319",28,9,"Justice in Ideal Theory: A Refutation:",0.00244822015295742
"https://openalex.org/W2112816268",24,0,"Rules and Norms: Requirements for Rule Interchange Languages in the Legal Domain",5.6453462125225e-06
"https://openalex.org/W2112877948",24,13,"A language for legal Discourse I. basic features",2.18114553255499e-05
"https://openalex.org/W2113169658",14,0,"Rules, reasons, arguments : formal studies of argumentation and defeat",7.96953717895607e-05
"https://openalex.org/W2113232279",13,2,"World Poverty and Human Rights",0.000217063627368187
"https://openalex.org/W2113581002",26,11,"Making Men Moral: Civil Liberties And Public Morality",0.000160387634718483
"https://openalex.org/W2113598466",32,9,"Distributive and relational equality",6.45696334732799e-06
"https://openalex.org/W2114851496",5,11,"Reflection and Responsibility",2.81041253157461e-07
"https://openalex.org/W2115449662",14,0,"Argument construction and reinstatement in logics for defeasible reasoning",2.25738221958738e-06
"https://openalex.org/W2116057227",8,12,"THE RULE OF LAW",0.000617241916882769
"https://openalex.org/W2116645954",22,2,"Democratic Theory and Border Coercion No Right to Unilaterally Control Your Own Borders",0.000476384190439415
"https://openalex.org/W2117090172",33,5,"On balancing and subsumption: A structural comparison",0.00115373993270314
"https://openalex.org/W2117729983",31,5,"The More the Merrier? A New Take on Legal Pluralism:",1.44951761114864e-05
"https://openalex.org/W2117781069",14,0,"An empirical investigation of reasoning with legal cases through theory construction and application",2.16251129104633e-05
"https://openalex.org/W2118224853",23,12,"The Ideal Socio-Legal Order. Its “Rule of Law” Dimension",8.8560801233214e-05
"https://openalex.org/W2119419375",14,0,"Argumentation structures that integrate dialectical and non-dialectical reasoning",9.53856315804505e-07
"https://openalex.org/W2119540646",16,10,"Human Dignity and judicial Interpretation of Human Rights",0.00171720766954153
"https://openalex.org/W2119549174",32,9,"Property Rights in Persons",0.00027377138439214
"https://openalex.org/W2119686943",5,11,"SAY WHAT? A CRITIQUE OF EXPRESSIVE RETRIBUTIVISM",6.62169397375607e-06
"https://openalex.org/W2119752945",37,9,"Republicanism: A Theory of Freedom and Government",0.000194473672626035
"https://openalex.org/W2119912892",5,11,"An Approach To The Problems Of Punishment",1.50564302809533e-05
"https://openalex.org/W2120225427",5,11,"Punishing the Awkward, the Stupid, the Weak, and the Selfish: The Culpability of Negligence",6.83814834036504e-07
"https://openalex.org/W2120335993",14,0,"Arguments, scenarios and probabilities: connections between three normative frameworks for evidential reasoning",3.04222973789944e-07
"https://openalex.org/W2120345160",34,2,"Justice, Disagreement and Democracy",0.000126955970546706
"https://openalex.org/W2120413618",10,8,"Law as justice",0.0676227997110931
"https://openalex.org/W2120704806",29,6,"The European Nation State. Its Achievements and Its Limitations. On the Past and Future of Sovereignty and Citizenship",6.55887035541523e-06
"https://openalex.org/W2122055745",27,12,"General theory of law and state",0.00885435027680805
"https://openalex.org/W2122165510",3,12,"Taking Rights Seriously",0.00358389491641776
"https://openalex.org/W2122198834",29,6,"On reconstructive legal and political theory",3.16695864827541e-05
"https://openalex.org/W2122730002",5,11,"The Physiognomy of Responsibility",6.91550310064236e-07
"https://openalex.org/W2123456596",8,7,"The Pull of the Policy Audience",8.06928937999057e-06
"https://openalex.org/W2123761774",14,0,"An artificial intelligence approach to legal reasoning",0.000116470265546834
"https://openalex.org/W2125667731",28,2,"The appeal and danger of a new refugee convention",5.7546326904125e-05
"https://openalex.org/W2127233441",7,12,"Law and What I Truly Should Decide",0.005059328619264
"https://openalex.org/W2128056979",21,9,"Obligation and Consent—I",0.000443230902125624
"https://openalex.org/W2129016947",26,11,"The Enforcement of Morals",0.00023322646601417
"https://openalex.org/W2129177500",5,11,"Punishment and repentance",4.17414474386683e-06
"https://openalex.org/W2129213188",14,0,"Argumentation Schemes for Presumptive Reasoning",2.4092367206942e-05
"https://openalex.org/W2129380988",30,7,"The Reliance Interest in Contract Damages",0.00175918589407128
"https://openalex.org/W2129560319",29,6,"Claiming Rights across Borders: International Human Rights and Democratic Sovereignty",2.03293271189102e-05
"https://openalex.org/W2130069538",22,2,"Global Justice, Freedom of Movement and Democratic Citizenship",3.21382411912064e-06
"https://openalex.org/W2130107788",14,0,"Abductive, presumptive and plausible arguments",2.5709408255266e-07
"https://openalex.org/W2131487408",31,7,"New Challenges to the Rationality Assumption",1.14330822848243e-06
"https://openalex.org/W2131795851",14,0,"An exercise in formalising teleological case-based reasoning",8.16822248546176e-05
"https://openalex.org/W2133844203",5,11,"Moral Luck Defended",7.83726689610266e-08
