X.2,X.1,item,id,display_name,ror,country_code,type,X,group
9368,NA,https://openalex.org/W3001846258,https://openalex.org/I107639228,University of Notre Dame,https://ror.org/00mkhxb43,US,education,NA,extend2
9369,NA,https://openalex.org/W3001846258,https://openalex.org/I86519309,The University of Texas at Austin,https://ror.org/00hj54h04,US,education,NA,extend2
9370,NA,https://openalex.org/W3001846258,https://openalex.org/I150468666,Emory University,https://ror.org/03czfpz43,US,education,NA,extend2
9371,NA,https://openalex.org/W3001846258,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,NA,extend2
9372,NA,https://openalex.org/W3001846258,https://openalex.org/I881427289,University of Gothenburg,https://ror.org/01tm6cn81,SE,education,NA,extend2
9373,NA,https://openalex.org/W3001846258,https://openalex.org/I57328836,North Dakota State University,https://ror.org/05h1bnb22,US,education,NA,extend2
9374,NA,https://openalex.org/W3001846258,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,extend2
9375,NA,https://openalex.org/W3001846258,https://openalex.org/I204337017,Aarhus University,https://ror.org/01aj84f44,DK,education,NA,extend2
9376,NA,https://openalex.org/W3001846258,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education,NA,extend2
9377,NA,https://openalex.org/W3002093512,NA,"DeepMind, London, UK",NA,NA,NA,NA,extend2
9378,NA,https://openalex.org/W3003259591,https://openalex.org/I141596103,University of Lisbon,https://ror.org/01c27hj86,PT,education,NA,extend2
9379,NA,https://openalex.org/W3004068468,https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,NA,extend2
9380,NA,https://openalex.org/W3014458403,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education,NA,extend2
9381,NA,https://openalex.org/W3019249827,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
9382,NA,https://openalex.org/W3021224376,https://openalex.org/I129877168,Carl von Ossietzky University of Oldenburg,https://ror.org/033n9gh91,DE,education,NA,extend2
9383,NA,https://openalex.org/W3021224376,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,extend2
9386,NA,https://openalex.org/W3033232851,https://openalex.org/I1292875679,Commonwealth Scientific and Industrial Research Organisation,https://ror.org/03qn8fb07,AU,government,NA,extend2
9387,NA,https://openalex.org/W3035899014,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
9388,NA,https://openalex.org/W3035899014,https://openalex.org/I121797337,Leiden University,https://ror.org/027bh9e22,NL,education,NA,extend2
9389,NA,https://openalex.org/W3035899014,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,extend2
9390,NA,https://openalex.org/W3037404357,https://openalex.org/I44896327,Mitre,https://ror.org/03ks2a131,US,company,NA,extend2
9398,NA,https://openalex.org/W3042453589,https://openalex.org/I43439940,University of Southampton,https://ror.org/01ryk1543,GB,education,NA,extend2
9401,NA,https://openalex.org/W3044995503,https://openalex.org/I75027704,University of Tennessee at Knoxville,https://ror.org/020f3ap87,US,education,NA,extend2
9402,NA,https://openalex.org/W3048126101,https://openalex.org/I184565670,Georgetown University,https://ror.org/05vzafd60,US,education,NA,extend2
9403,NA,https://openalex.org/W3048126101,https://openalex.org/I5681781,University of Adelaide,https://ror.org/00892tw58,AU,education,NA,extend2
9404,NA,https://openalex.org/W3051568882,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
9405,NA,https://openalex.org/W3080978198,https://openalex.org/I60053951,Universitat Politècnica de València,https://ror.org/01460j859,ES,education,NA,extend2
9408,NA,https://openalex.org/W3081764014,https://openalex.org/I174554333,Nuffield College,NA,GB,NA,NA,extend2
9409,NA,https://openalex.org/W3089677492,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,extend2
9412,NA,https://openalex.org/W3098641353,https://openalex.org/I202697423,University of Zurich,https://ror.org/02crff812,CH,education,NA,extend2
9413,NA,https://openalex.org/W3098641353,https://openalex.org/I4210120439,University of Applied Sciences of the Grisons,https://ror.org/032ymzc07,CH,education,NA,extend2
9417,NA,https://openalex.org/W3121169653,https://openalex.org/I36258959,"University of California, San Diego",https://ror.org/0168r3w48,US,education,NA,extend2
9418,NA,https://openalex.org/W3121320231,https://openalex.org/I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,education,NA,extend2
9419,NA,https://openalex.org/W3121363114,https://openalex.org/I5023651,McGill University,https://ror.org/01pxwe438,CA,education,NA,extend2
9420,NA,https://openalex.org/W3121386440,https://openalex.org/I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,education,NA,extend2
9421,NA,https://openalex.org/W3121395015,https://openalex.org/I1174212,University of Southern California,https://ror.org/03taz7m60,US,education,NA,extend2
9422,NA,https://openalex.org/W3121395015,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
9423,NA,https://openalex.org/W3121420594,https://openalex.org/I151746483,University of Waterloo,https://ror.org/01aff2v68,CA,education,NA,extend2
9424,NA,https://openalex.org/W3121551700,https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,NA,extend2
9425,NA,https://openalex.org/W3121719188,https://openalex.org/I197518295,Institute for the Study of Labor,https://ror.org/029s44460,DE,nonprofit,NA,extend2
9426,NA,https://openalex.org/W3121765203,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,NA,extend2
9427,NA,https://openalex.org/W3121793494,https://openalex.org/I164508027,Ratio,https://ror.org/00j5mtz35,SE,facility,NA,extend2
9429,NA,https://openalex.org/W3121925782,https://openalex.org/I201448701,University of Washington,https://ror.org/00cvxb145,US,education,NA,extend2
9431,NA,https://openalex.org/W3122065820,https://openalex.org/I889458895,University of Hong Kong,https://ror.org/02zhqgq86,CN,education,NA,extend2
9432,NA,https://openalex.org/W3122460454,https://openalex.org/I32971472,Yale University,https://ror.org/03v76x132,US,education,NA,extend2
9433,NA,https://openalex.org/W3122551931,https://openalex.org/I32971472,Yale University,https://ror.org/03v76x132,US,education,NA,extend2
9434,NA,https://openalex.org/W3122745677,https://openalex.org/I19700959,Florida International University,https://ror.org/02gz6gg07,US,education,NA,extend2
9436,NA,https://openalex.org/W3122745677,https://openalex.org/I189158943,University of Milan,https://ror.org/00wjc7c48,IT,education,NA,extend2
9437,NA,https://openalex.org/W3122967225,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
9438,NA,https://openalex.org/W3122999517,https://openalex.org/I27804330,Brown University,https://ror.org/05gq02987,US,education,NA,extend2
9439,NA,https://openalex.org/W3123095057,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,extend2
9440,NA,https://openalex.org/W3123236884,https://openalex.org/I31746571,UNSW Sydney,https://ror.org/03r8z3t63,AU,education,NA,extend2
9441,NA,https://openalex.org/W3123269745,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,NA,extend2
9442,NA,https://openalex.org/W3123297997,https://openalex.org/I12093191,University of Stirling,https://ror.org/045wgfr59,GB,education,NA,extend2
9443,NA,https://openalex.org/W3123374866,https://openalex.org/I88155538,University of Navarra,https://ror.org/02rxc7m23,ES,education,NA,extend2
9444,NA,https://openalex.org/W3123374866,NA,Norwegian School of Management,NA,NA,NA,NA,extend2
9445,NA,https://openalex.org/W3123405666,https://openalex.org/I138898306,Interdisciplinary Center Herzliya,https://ror.org/01px5cv07,IL,nonprofit,NA,extend2
9447,NA,https://openalex.org/W3123405666,https://openalex.org/I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,education,NA,extend2
9448,NA,https://openalex.org/W3123429934,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education,NA,extend2
9450,NA,https://openalex.org/W3123429934,https://openalex.org/I154570441,"University of California, Santa Barbara",https://ror.org/02t274463,US,education,NA,extend2
9451,NA,https://openalex.org/W3123443111,https://openalex.org/I592451,Indiana University,https://ror.org/01kg8sb98,US,education,NA,extend2
9452,NA,https://openalex.org/W3123447486,https://openalex.org/I126345244,Portland State University,https://ror.org/00yn2fy02,US,education,NA,extend2
9453,NA,https://openalex.org/W3123452466,https://openalex.org/I185261750,University of Toronto,https://ror.org/03dbr7087,CA,education,NA,extend2
9454,NA,https://openalex.org/W3123476114,https://openalex.org/I185261750,University of Toronto,https://ror.org/03dbr7087,CA,education,NA,extend2
9455,NA,https://openalex.org/W3123575200,https://openalex.org/I12093191,University of Stirling,https://ror.org/045wgfr59,GB,education,NA,extend2
9456,NA,https://openalex.org/W3123591583,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
9458,NA,https://openalex.org/W3123776069,https://openalex.org/I132446568,Campbell University,https://ror.org/00dv9q566,US,education,NA,extend2
9459,NA,https://openalex.org/W3124010472,https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,NA,extend2
9461,NA,https://openalex.org/W3124132751,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,NA,extend2
9462,NA,https://openalex.org/W3124649886,NA,Academics (Law),NA,NA,NA,NA,extend2
9463,NA,https://openalex.org/W3124664775,https://openalex.org/I113456305,Leuphana University of Lüneburg,https://ror.org/02w2y2t16,DE,education,NA,extend2
9464,NA,https://openalex.org/W3124664775,https://openalex.org/I92446798,Colorado State University,https://ror.org/03k1gpj17,US,education,NA,extend2
9466,NA,https://openalex.org/W3124664775,https://openalex.org/I161046081,University of Freiburg,https://ror.org/0245cg223,DE,education,NA,extend2
9467,NA,https://openalex.org/W3124879198,NA,"Sciences Po, Centre détudes et de recherches internationales (CERI), Email: sabbagh@ceri-sciences-po.org",NA,NA,NA,NA,extend2
9469,NA,https://openalex.org/W3125035336,https://openalex.org/I11317958,Seattle Pacific University,https://ror.org/02gzbg991,US,education,NA,extend2
9470,NA,https://openalex.org/W3125046765,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit,NA,extend2
9472,NA,https://openalex.org/W3125271203,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit,NA,extend2
9473,NA,https://openalex.org/W3125409960,https://openalex.org/I161103922,Philipp University of Marburg,https://ror.org/01rdrb571,DE,education,NA,extend2
9474,NA,https://openalex.org/W3125428922,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
9477,NA,https://openalex.org/W3125541092,https://openalex.org/I20089843,Princeton University,https://ror.org/00hx57361,US,education,NA,extend2
9478,NA,https://openalex.org/W3125629790,https://openalex.org/I200777214,National and Kapodistrian University of Athens,https://ror.org/04gnjpq42,GR,education,NA,extend2
9479,NA,https://openalex.org/W3125790234,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
9480,NA,https://openalex.org/W3125872627,https://openalex.org/I124357947,University of London,https://ror.org/04cw6st05,GB,education,NA,extend2
9481,NA,https://openalex.org/W3125882315,https://openalex.org/I27804330,Brown University,https://ror.org/05gq02987,US,education,NA,extend2
9482,NA,https://openalex.org/W3125915223,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,extend2
9483,NA,https://openalex.org/W3126063395,https://openalex.org/I1174212,University of Southern California,https://ror.org/03taz7m60,US,education,NA,extend2
9484,NA,https://openalex.org/W31369764,https://openalex.org/I184597095,National Institute of Informatics,https://ror.org/04ksd4g47,JP,facility,NA,extend2
9493,NA,https://openalex.org/W3161723622,https://openalex.org/I164936912,The University of Texas at El Paso,https://ror.org/04d5vba33,US,education,NA,extend2
9494,NA,https://openalex.org/W3166092768,https://openalex.org/I69737025,University of Chile,https://ror.org/047gc3g35,CL,education,NA,extend2
9495,NA,https://openalex.org/W3166308075,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
9496,NA,https://openalex.org/W3166308075,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
9497,NA,https://openalex.org/W3166308075,https://openalex.org/I125680101,Turing Institute,https://ror.org/02x2mw849,GB,facility,NA,extend2
9499,NA,https://openalex.org/W3167382592,https://openalex.org/I160856358,University of San Diego,https://ror.org/03jbbze48,US,education,NA,extend2
9500,NA,https://openalex.org/W3167382592,https://openalex.org/I51556381,University of Virginia,https://ror.org/0153tk833,US,education,NA,extend2
9501,NA,https://openalex.org/W3207214734,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education,NA,extend2
9502,NA,https://openalex.org/W325702647,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,NA,extend2
9503,NA,https://openalex.org/W35321837,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education,NA,extend2
9504,NA,https://openalex.org/W359053299,https://openalex.org/I170201317,University of Pittsburgh,https://ror.org/01an3r305,US,education,NA,extend2
9506,NA,https://openalex.org/W36313782,https://openalex.org/I130828816,University of Leeds,https://ror.org/024mrxd33,GB,education,NA,extend2
9507,NA,https://openalex.org/W393785938,https://openalex.org/I63966007,Massachusetts Institute of Technology,https://ror.org/042nb2s44,US,education,NA,extend2
9508,NA,https://openalex.org/W40319571,https://openalex.org/I162608824,University of Sussex,https://ror.org/00ayhx656,GB,education,NA,extend2
9509,NA,https://openalex.org/W41564400,https://openalex.org/I118564535,University of Bern,https://ror.org/02k7v4d05,CH,education,NA,extend2
9510,NA,https://openalex.org/W4373925,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
9511,NA,https://openalex.org/W49797372,https://openalex.org/I161593684,Stockholm University,https://ror.org/05f0yaq80,SE,education,NA,extend2
9512,NA,https://openalex.org/W52316158,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,extend2
9513,NA,https://openalex.org/W563793936,https://openalex.org/I27804330,Brown University,https://ror.org/05gq02987,US,education,NA,extend2
9514,NA,https://openalex.org/W564802968,https://openalex.org/I40347166,University of Chicago,https://ror.org/024mw5h28,US,education,NA,extend2
9515,NA,https://openalex.org/W570230160,https://openalex.org/I86519309,The University of Texas at Austin,https://ror.org/00hj54h04,US,education,NA,extend2
9516,NA,https://openalex.org/W570525186,https://openalex.org/I158012942,University of Richmond,https://ror.org/03y71xh61,US,education,NA,extend2
9517,NA,https://openalex.org/W571615670,https://openalex.org/I154570441,"University of California, Santa Barbara",https://ror.org/02t274463,US,education,NA,extend2
9518,NA,https://openalex.org/W572612160,https://openalex.org/I27837315,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,US,education,NA,extend2
9519,NA,https://openalex.org/W578511651,NA,"International Arbitrator, Washington DC",NA,NA,NA,NA,extend2
9520,NA,https://openalex.org/W585571789,https://openalex.org/I12097938,West Virginia University,https://ror.org/011vxgd24,US,education,NA,extend2
9521,NA,https://openalex.org/W586553750,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
9522,NA,https://openalex.org/W588769596,https://openalex.org/I16391192,Tel Aviv University,https://ror.org/04mhzgx49,IL,education,NA,extend2
9523,NA,https://openalex.org/W59259313,https://openalex.org/I99682543,University of Minho,https://ror.org/037wpkx04,PT,education,NA,extend2
9526,NA,https://openalex.org/W592915981,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
9527,NA,https://openalex.org/W593888912,NA,"European Policy Forum, London",NA,NA,NA,NA,extend2
9528,NA,https://openalex.org/W597872145,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
9529,NA,https://openalex.org/W602042294,https://openalex.org/I79576946,University of Pennsylvania,https://ror.org/00b30xv10,US,education,NA,extend2
9530,NA,https://openalex.org/W608078509,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
9532,NA,https://openalex.org/W609208552,https://openalex.org/I118564535,University of Bern,https://ror.org/02k7v4d05,CH,education,NA,extend2
9534,NA,https://openalex.org/W61601838,https://openalex.org/I73142707,Athens University of Economics and Business,https://ror.org/03s262162,GR,education,NA,extend2
9535,NA,https://openalex.org/W61601838,https://openalex.org/I200777214,National and Kapodistrian University of Athens,https://ror.org/04gnjpq42,GR,education,NA,extend2
9536,NA,https://openalex.org/W616640042,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education,NA,extend2
9538,NA,https://openalex.org/W617039963,https://openalex.org/I16285277,William & Mary,https://ror.org/03hsf0573,US,education,NA,extend2
9539,NA,https://openalex.org/W621691287,https://openalex.org/I140172145,University of Connecticut,https://ror.org/02der9h97,US,education,NA,extend2
9540,NA,https://openalex.org/W624611769,https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,NA,extend2
9541,NA,https://openalex.org/W626280063,NA,Graphs for Inferences on Knowledge,NA,NA,NA,NA,extend2
9542,NA,https://openalex.org/W642929173,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,extend2
9543,NA,https://openalex.org/W646702957,https://openalex.org/I165143802,University of Queensland,https://ror.org/00rqy9422,AU,education,NA,extend2
9545,NA,https://openalex.org/W648226189,https://openalex.org/I181401687,American University,https://ror.org/052w4zt36,US,education,NA,extend2
9546,NA,https://openalex.org/W653261204,https://openalex.org/I33434090,University of Massachusetts Boston,https://ror.org/04ydmy275,US,education,NA,extend2
9547,NA,https://openalex.org/W653261204,https://openalex.org/I78577930,Columbia University,https://ror.org/00hj8s172,US,education,NA,extend2
9548,NA,https://openalex.org/W69191592,https://openalex.org/I186903577,University of Luxembourg,https://ror.org/036x5ad56,LU,education,NA,extend2
9549,NA,https://openalex.org/W73371704,https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,NA,extend2
9551,NA,https://openalex.org/W73371704,NA,"Hardlaw Software, Inc.",NA,NA,NA,NA,extend2
9552,NA,https://openalex.org/W750382756,https://openalex.org/I90267481,Umeå University,https://ror.org/05kb8h459,SE,education,NA,extend2
9553,NA,https://openalex.org/W789931109,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education,NA,extend2
9554,NA,https://openalex.org/W789931109,https://openalex.org/I94624287,University of Twente,https://ror.org/006hf6230,NL,education,NA,extend2
9556,NA,https://openalex.org/W806095705,https://openalex.org/I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,education,NA,extend2
9557,NA,https://openalex.org/W817313917,https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,NA,extend2
9558,NA,https://openalex.org/W82475208,https://openalex.org/I75561619,Masdar Institute of Science and Technology,NA,AE,NA,NA,extend2
9559,NA,https://openalex.org/W82475208,https://openalex.org/I193260172,British University in Dubai,https://ror.org/00mc18523,AE,education,NA,extend2
9560,NA,https://openalex.org/W82475208,https://openalex.org/I177639307,University of Dundee,https://ror.org/03h2bxq36,GB,education,NA,extend2
9561,NA,https://openalex.org/W82475208,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
9563,NA,https://openalex.org/W83885532,https://openalex.org/I83816512,University of Genoa,https://ror.org/0107c5v14,IT,education,NA,extend2
9564,NA,https://openalex.org/W849979106,https://openalex.org/I12912129,Northeastern University,https://ror.org/04t5xt781,US,education,NA,extend2
9565,NA,https://openalex.org/W86426814,https://openalex.org/I8692664,University of Oklahoma,https://ror.org/02aqsxs83,US,education,NA,extend2
9566,NA,https://openalex.org/W913639543,NA,"Politics, Languages & International Studies",NA,NA,NA,NA,extend2
9567,NA,https://openalex.org/W93034265,https://openalex.org/I98358874,Delft University of Technology,https://ror.org/02e2c7k09,NL,education,NA,extend2
9569,NA,https://openalex.org/W982505926,https://openalex.org/I1285402005,World Trade Organization,https://ror.org/03cqs4n40,CH,government,NA,extend2
9570,NA,https://openalex.org/W99646691,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
NA,NA,https://openalex.org/W2974479788,https://openalex.org/I153648349,University of Leicester,https://ror.org/04h699437,GB,education,NA,NA
NA,NA,https://openalex.org/W2999767521,https://openalex.org/I138898306,Interdisciplinary Center Herzliya,https://ror.org/01px5cv07,IL,nonprofit,NA,NA
NA,NA,https://openalex.org/W2212160083,https://openalex.org/I63634437,Autonomous University of Madrid,https://ror.org/01cby8j38,ES,education,NA,NA
NA,NA,https://openalex.org/W3033125276,https://openalex.org/I158012942,University of Richmond,https://ror.org/03y71xh61,US,education,NA,NA
NA,NA,https://openalex.org/W1922324665,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W2505195543,https://openalex.org/I27837315,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,US,education,NA,NA
NA,NA,https://openalex.org/W3116125678,https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,NA,NA
NA,NA,https://openalex.org/W2185561277,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W3199522734,https://openalex.org/I141945490,University of British Columbia,https://ror.org/03rmrcq20,CA,education,NA,NA
NA,NA,https://openalex.org/W3199522734,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,NA
NA,NA,https://openalex.org/W123191005,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W2783914359,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,NA
NA,NA,https://openalex.org/W3153525173,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,NA
NA,NA,https://openalex.org/W3188923325,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,NA
NA,NA,https://openalex.org/W3046175624,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W3126148107,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W3139773873,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,NA
NA,NA,https://openalex.org/W605370432,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,NA,NA
NA,NA,https://openalex.org/W2734687662,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,NA,NA
NA,NA,https://openalex.org/W2980678408,https://openalex.org/I13469542,Vrije Universiteit Brussel,https://ror.org/006e5kg04,BE,education,NA,NA
NA,NA,https://openalex.org/W3143234742,https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,NA,NA
NA,NA,https://openalex.org/W3151972997,https://openalex.org/I139506611,Institut d'Études Politiques de Bordeaux,https://ror.org/01b5nw197,FR,education,NA,NA
NA,NA,https://openalex.org/W3014393314,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W3036605774,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W3042100187,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W3164470159,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W3174942998,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W3174942998,https://openalex.org/I79576946,University of Pennsylvania,https://ror.org/00b30xv10,US,education,NA,NA
NA,NA,https://openalex.org/W3189318105,https://openalex.org/I120125038,Bond University,https://ror.org/006jxzx88,AU,education,NA,NA
NA,NA,https://openalex.org/W381087332,https://openalex.org/I80281795,University of Otago,https://ror.org/01jmxt844,NZ,education,NA,NA
NA,NA,https://openalex.org/W90258150,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W1529814081,https://openalex.org/I39555362,University of Warwick,https://ror.org/01a77tt86,GB,education,NA,NA
NA,NA,https://openalex.org/W1529814081,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,NA
NA,NA,https://openalex.org/W2784083373,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,NA
NA,NA,https://openalex.org/W2810784542,https://openalex.org/I8961855,National Autonomous University of Mexico,https://ror.org/01tmp8f25,MX,education,NA,NA
NA,NA,https://openalex.org/W2976183659,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,NA,NA
NA,NA,https://openalex.org/W3011821189,https://openalex.org/I91045830,Texas A&M University,https://ror.org/01f5ytq51,US,education,NA,NA
NA,NA,https://openalex.org/W3011821189,https://openalex.org/I91136226,University of Sheffield,https://ror.org/05krs5044,GB,education,NA,NA
NA,NA,https://openalex.org/W3011821189,https://openalex.org/I7882870,University of Glasgow,https://ror.org/00vtgdb53,GB,education,NA,NA
NA,NA,https://openalex.org/W3011821189,https://openalex.org/I74775410,Rice University,https://ror.org/008zs3103,US,education,NA,NA
NA,NA,https://openalex.org/W205749966,https://openalex.org/I75027704,University of Tennessee at Knoxville,https://ror.org/020f3ap87,US,education,NA,NA
NA,NA,https://openalex.org/W2197203342,https://openalex.org/I27837315,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,US,education,NA,NA
NA,NA,https://openalex.org/W2476522479,https://openalex.org/I27837315,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,US,education,NA,NA
NA,NA,https://openalex.org/W1162445396,https://openalex.org/I39586589,Swansea University,https://ror.org/053fq8t95,GB,education,NA,NA
NA,NA,https://openalex.org/W1811950430,https://openalex.org/I184565670,Georgetown University,https://ror.org/05vzafd60,US,education,NA,NA
NA,NA,https://openalex.org/W2246668626,https://openalex.org/I126596746,Jagiellonian University,https://ror.org/03bqmcz70,PL,education,NA,NA
NA,NA,https://openalex.org/W2980132711,https://openalex.org/I141596103,University of Lisbon,https://ror.org/01c27hj86,PT,education,NA,NA
NA,NA,https://openalex.org/W3124431727,https://openalex.org/I181037475,Law School Admission Council,NA,US,NA,NA,NA
NA,NA,https://openalex.org/W1507251423,https://openalex.org/I50357001,Carlos III University of Madrid,https://ror.org/03ths8210,ES,education,NA,NA
NA,NA,https://openalex.org/W2050211807,NA,"Univ. Nacional del Sur, Bahía Blanca, Argentina",NA,NA,NA,NA,NA
NA,NA,https://openalex.org/W2050211807,https://openalex.org/I204465549,Washington University in St. Louis,https://ror.org/01yc7t268,US,education,NA,NA
NA,NA,https://openalex.org/W95749179,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W1481583511,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education,NA,NA
NA,NA,https://openalex.org/W2802924569,https://openalex.org/I41156924,Victoria University of Wellington,https://ror.org/0040r6f76,NZ,education,NA,NA
NA,NA,https://openalex.org/W2907240365,https://openalex.org/I1305244822,New York City Law Department,NA,US,NA,NA,NA
NA,NA,https://openalex.org/W2979380211,https://openalex.org/I141596103,University of Lisbon,https://ror.org/01c27hj86,PT,education,NA,NA
NA,NA,https://openalex.org/W3173907983,https://openalex.org/I71052956,University of Reading,https://ror.org/05v62cm79,GB,education,NA,NA
NA,NA,https://openalex.org/W1879324811,https://openalex.org/I157417397,Bowling Green State University,https://ror.org/00ay7va13,US,education,NA,NA
NA,NA,https://openalex.org/W2027774339,https://openalex.org/I125749732,Western University,https://ror.org/02grkyz14,CA,education,NA,NA
