X.2,X.1,item,position,id,name,X,group
1098,3769,https://openalex.org/W3124225598,first,https://openalex.org/A2127262559,Michael Steven Green,2380,NA
1099,3770,https://openalex.org/W2148931019,first,https://openalex.org/A2463101889,Emily Sherwin,2381,NA
1100,3774,https://openalex.org/W2009649390,first,https://openalex.org/A2658970358,Sarah Marusek,2385,NA
1101,3777,https://openalex.org/W1993580004,first,https://openalex.org/A1360379702,Hallie Liberto,2388,NA
1102,3778,https://openalex.org/W2020550487,first,https://openalex.org/A132120862,Tamar Meisels,2389,NA
1103,3780,https://openalex.org/W2122690693,first,https://openalex.org/A2099476760,Svein Eng,2391,NA
1104,3781,https://openalex.org/W1894084181,first,https://openalex.org/A205299237,Wojciech Sadurski,2392,NA
1105,3782,https://openalex.org/W1925350538,first,https://openalex.org/A2288677365,Lucia Corso,2393,NA
1106,3784,https://openalex.org/W2000504211,first,https://openalex.org/A1980035151,Douglas Husak,2395,NA
1107,3785,https://openalex.org/W2000504211,last,https://openalex.org/A2305265454,George C. Thomas,2396,NA
1108,3786,https://openalex.org/W1993398775,first,https://openalex.org/A274451794,Massimo Corsale,2397,NA
1109,3788,https://openalex.org/W2069538366,first,https://openalex.org/A2312240354,Robert N. van Wyk,2399,NA
1110,3789,https://openalex.org/W2285697918,first,https://openalex.org/A2148638905,Jody S. Kraus,2400,NA
1111,3794,https://openalex.org/W2021584250,first,https://openalex.org/A2974245267,Thomas May,2405,NA
1112,3795,https://openalex.org/W1831089697,first,https://openalex.org/A2618870633,G.A. den Hartogh,2406,NA
1113,3796,https://openalex.org/W2060196611,first,https://openalex.org/A2319962339,Lech Morawski,2407,NA
1115,3800,https://openalex.org/W3125765255,first,https://openalex.org/A2209841875,Torben Spaak,2411,NA
1116,3801,https://openalex.org/W2048460310,first,https://openalex.org/A1205823729,Christopher McCrudden,2412,NA
1117,3804,https://openalex.org/W3125647985,first,https://openalex.org/A2645733566,Brenner M. Fissell,2415,NA
1118,3805,https://openalex.org/W2001907939,first,https://openalex.org/A1984760642,Blain Neufeld,2416,NA
1119,3806,https://openalex.org/W2001907939,last,https://openalex.org/A346497171,Chad Van Schoelandt,2417,NA
1120,3807,https://openalex.org/W2008638971,first,https://openalex.org/A2492791369,Gideon Yaffe,2418,NA
1121,3808,https://openalex.org/W3121553943,first,https://openalex.org/A2633371340,Jacob Weinrib,2419,NA
1122,3809,https://openalex.org/W2093783071,first,https://openalex.org/A1205823729,Christopher McCrudden,2420,NA
1123,3810,https://openalex.org/W2093783071,middle,https://openalex.org/A2889858690,Robert Ford,2421,NA
1124,3811,https://openalex.org/W2093783071,last,https://openalex.org/A2153261418,Anthony Heath,2422,NA
1125,3813,https://openalex.org/W1994940196,first,https://openalex.org/A2059598231,Jakob v. H. Holtermann,2424,NA
1126,3814,https://openalex.org/W2081410047,first,https://openalex.org/A2423676702,Diana M. Bowman,2425,NA
1127,3815,https://openalex.org/W1598124413,first,https://openalex.org/A2986958745,Ming-Sung Kuo,2426,NA
1128,3816,https://openalex.org/W2066879747,first,https://openalex.org/A2667366316,Claes Lernestedt,2427,NA
1129,3817,https://openalex.org/W2111595550,first,https://openalex.org/A2037515490,Nicole A. Vincent,2428,NA
1130,3818,https://openalex.org/W2038623614,first,https://openalex.org/A2602102063,Jan Christoph Bublitz,2429,NA
1131,3819,https://openalex.org/W2038623614,last,https://openalex.org/A2190278172,Reinhard Merkel,2430,NA
1132,3822,https://openalex.org/W2054892151,first,https://openalex.org/A191498783,Lucia Zedner,2433,NA
1133,3824,https://openalex.org/W2092211998,first,https://openalex.org/A2136330991,Elizabeth Shaw,2435,NA
1134,3825,https://openalex.org/W2032344266,first,https://openalex.org/A2555859626,Jeremy Waldron,2436,NA
1135,3826,https://openalex.org/W2126975687,first,https://openalex.org/A1761503718,Antje du Bois-Pedain,2437,NA
1137,3831,https://openalex.org/W1830084259,first,https://openalex.org/A2099476760,Svein Eng,2442,NA
1138,3832,https://openalex.org/W2120225427,first,https://openalex.org/A2104163316,Michael S. Moore,2443,NA
1139,3833,https://openalex.org/W2120225427,last,https://openalex.org/A2489545130,Heidi M. Hurd,2444,NA
1140,3834,https://openalex.org/W2244879479,first,https://openalex.org/A2940638495,Juan F. Gonzalez Bertomeu,2445,NA
1141,3838,https://openalex.org/W3122876774,first,https://openalex.org/A2201576805,Matthew H. Kramer,2449,NA
1142,3840,https://openalex.org/W2094582593,first,https://openalex.org/A1950205786,Jesper Ryberg,2451,NA
1143,3841,https://openalex.org/W2053412669,first,https://openalex.org/A800453869,Ekow N. Yankah,2452,NA
1144,3844,https://openalex.org/W2017130574,first,https://openalex.org/A2688574363,Kieran Mark Tranter,2455,NA
1145,3845,https://openalex.org/W2093222294,first,https://openalex.org/A2590694931,Stefan Larsson,2456,NA
1146,3846,https://openalex.org/W3123218717,first,https://openalex.org/A2583446935,Elizabeth Papp Kamali,2457,NA
1147,3850,https://openalex.org/W27727485,first,https://openalex.org/A1980022549,Carlos Bernal,2461,NA
1148,3854,https://openalex.org/W2104065011,first,https://openalex.org/A2095714497,Greta Austin,2465,NA
1149,3855,https://openalex.org/W2028298471,first,https://openalex.org/A69069013,Sol Azuelos-Atias,2466,NA
1150,3858,https://openalex.org/W2018441085,first,https://openalex.org/A2504776310,Eric Landowski,2469,NA
1151,3860,https://openalex.org/W2038710006,first,https://openalex.org/A171079289,Roberta Kevelson,2471,NA
1152,3863,https://openalex.org/W20958145,first,https://openalex.org/A2052556848,Jan Engberg,2474,NA
1153,3864,https://openalex.org/W37549599,first,https://openalex.org/A2294038653,Joanna Jemielniak,2475,NA
1154,3866,https://openalex.org/W2211999985,first,https://openalex.org/A2810340632,Zenon Bańkowski,2477,NA
1155,3870,https://openalex.org/W3125325092,first,https://openalex.org/A2161399922,Leslie Kendrick,2481,NA
1157,3872,https://openalex.org/W2135936424,first,https://openalex.org/A2469856814,Larissa M. Katz,2483,NA
1158,3873,https://openalex.org/W1992006580,first,https://openalex.org/A1323648222,Victor Tadros,2484,NA
1159,3876,https://openalex.org/W3125777508,first,https://openalex.org/A2095056971,Andrew Koppelman,2487,NA
1160,3877,https://openalex.org/W2124300208,first,https://openalex.org/A2148240608,Ólafur Páll Jónsson,2488,NA
1161,3878,https://openalex.org/W3124181213,first,https://openalex.org/A2032259047,Gregory Klass,2489,NA
1162,3879,https://openalex.org/W2168764622,first,https://openalex.org/A2195790138,Donald A. Dripps,2490,NA
1163,3880,https://openalex.org/W2023812678,first,https://openalex.org/A2629114568,Andrei Marmor,2491,NA
1164,3881,https://openalex.org/W2138921233,first,https://openalex.org/A2019596415,Steven Shavell,2492,NA
1165,3882,https://openalex.org/W2127378367,first,https://openalex.org/A2004343976,Brian Langille,2493,NA
1166,3883,https://openalex.org/W2127378367,last,https://openalex.org/A1323055540,Arthur Ripstein,2494,NA
1167,3884,https://openalex.org/W2158047552,first,https://openalex.org/A1993195261,Brian Leiter,2495,NA
1168,3885,https://openalex.org/W2097637383,first,https://openalex.org/A2059544886,Hilary Putnam,2496,NA
1169,3888,https://openalex.org/W2019651198,first,https://openalex.org/A2572958078,Robin West,2499,NA
1170,3889,https://openalex.org/W2155861573,first,https://openalex.org/A2149959337,Leslie Green,2500,NA
1171,3890,https://openalex.org/W2067742958,first,https://openalex.org/A2000600008,Peter Jaffey,2501,NA
1172,3891,https://openalex.org/W2137618152,first,https://openalex.org/A2024837492,Dimitrios Kyritsis,2502,NA
1173,3892,https://openalex.org/W2076466965,first,https://openalex.org/A2106736338,Allen Buchanan,2503,NA
1174,3893,https://openalex.org/W3121256656,first,https://openalex.org/A2095056971,Andrew Koppelman,2504,NA
1175,3894,https://openalex.org/W3122167018,first,https://openalex.org/A2629114568,Andrei Marmor,2505,NA
1176,3896,https://openalex.org/W2170607674,first,https://openalex.org/A2149959337,Leslie Green,2507,NA
1177,3897,https://openalex.org/W3121626966,first,https://openalex.org/A2212374755,David Enoch,2508,NA
1178,3898,https://openalex.org/W2083567253,first,https://openalex.org/A2170826477,Oliver Black,2509,NA
1179,3899,https://openalex.org/W2171365332,first,https://openalex.org/A3014138993,Matthew Noah Smith,2510,NA
1180,3901,https://openalex.org/W2098092647,first,https://openalex.org/A2597550648,Charles W. Collier,2512,NA
1181,3902,https://openalex.org/W2090233143,first,https://openalex.org/A3214120189,John Gardner,2513,NA
1182,3903,https://openalex.org/W1983401804,first,https://openalex.org/A1843789338,Christopher Kutz,2514,NA
1183,3904,https://openalex.org/W2134945038,first,https://openalex.org/A2020872760,Dennis Klimchuk,2515,NA
1184,3905,https://openalex.org/W2078414270,first,https://openalex.org/A2040797747,Dori Kimel,2516,NA
1185,3906,https://openalex.org/W2088866605,first,https://openalex.org/A2107071133,Jeremy Horder,2517,NA
1186,3908,https://openalex.org/W3123963149,first,https://openalex.org/A2157550971,Mitchell N. Berman,2519,NA
1187,3909,https://openalex.org/W2172242548,first,https://openalex.org/A2805147597,Kent Greenawalt,2520,NA
1188,3910,https://openalex.org/W2051508104,first,https://openalex.org/A2574849334,Dorothy Edgington,2521,NA
1189,3912,https://openalex.org/W3122927969,first,https://openalex.org/A2489545130,Heidi M. Hurd,2523,NA
1190,3913,https://openalex.org/W2119948035,first,https://openalex.org/A2137580671,Claire Oakes Finkelstein,2524,NA
1191,3916,https://openalex.org/W3122174351,first,https://openalex.org/A79575837,Kimberly Kessler Ferzan,2527,NA
1192,3917,https://openalex.org/W2052374172,first,https://openalex.org/A2230703359,Thomas Weigend,2528,NA
1193,3918,https://openalex.org/W2322368531,first,https://openalex.org/A2300910565,Mark Bell,2529,NA
1194,3924,https://openalex.org/W1975903609,first,https://openalex.org/A2656971442,J. L. Barton,2535,NA
1195,3927,https://openalex.org/W1982595490,first,https://openalex.org/A2140653738,John Bell,2538,NA
1196,3928,https://openalex.org/W1987642759,first,https://openalex.org/A2753173547,Peter Birks,2539,NA
1197,3929,https://openalex.org/W1987642759,last,https://openalex.org/A2659905090,Grant Mcleod,2540,NA
1198,3931,https://openalex.org/W2049454096,first,https://openalex.org/A2141590242,John W. Cairns,2542,NA
1199,3937,https://openalex.org/W2013973077,first,https://openalex.org/A2250190385,Paul Craig,2548,NA
1200,3938,https://openalex.org/W2018379787,first,https://openalex.org/A2328244926,Anthony Beck,2549,NA
1201,3940,https://openalex.org/W2020696557,first,https://openalex.org/A2100204110,Hugh Collins,2551,NA
1202,3942,https://openalex.org/W3124625941,first,https://openalex.org/A3182058758,Nicholas W. Barber,2553,NA
1203,3943,https://openalex.org/W2057823576,first,https://openalex.org/A2703895704,Nicholas Bamforth,2554,NA
1204,3944,https://openalex.org/W2083040263,first,https://openalex.org/A2501007925,David Campbell,2555,NA
1205,3946,https://openalex.org/W1969957646,first,https://openalex.org/A2601081001,Tim Dare,2557,NA
1206,3947,https://openalex.org/W2040188196,first,https://openalex.org/A2443680583,David Bradley,2558,NA
1207,3948,https://openalex.org/W1979924044,first,https://openalex.org/A2160384444,Davina Cooper,2559,NA
1208,3949,https://openalex.org/W1975188146,first,https://openalex.org/A2328244926,Anthony Beck,2560,NA
1209,3950,https://openalex.org/W1992759122,first,https://openalex.org/A2135191325,Simon Birnbaum,2561,NA
1210,3955,https://openalex.org/W2066193896,first,https://openalex.org/A1976245505,Eoin Daly,2566,NA
1211,3956,https://openalex.org/W1973060251,first,https://openalex.org/A2132058541,Karen McAuliffe,2567,NA
1212,3957,https://openalex.org/W2022919568,first,https://openalex.org/A2567584218,Ling Wang,2568,NA
1213,3958,https://openalex.org/W2022919568,last,https://openalex.org/A2135677266,King Kui Sin,2569,NA
1214,3962,https://openalex.org/W2073388226,first,https://openalex.org/A3402468,Michel van de Kerchove,2573,NA
1215,3969,https://openalex.org/W3123491342,first,https://openalex.org/A2401011458,Malcolm Thorburn,2580,NA
1216,3972,https://openalex.org/W2091455612,first,https://openalex.org/A2661180709,A. H. Campbell,2583,NA
1217,3973,https://openalex.org/W2091455612,last,https://openalex.org/A2673281234,A. G. Guest,2584,NA
1219,3981,https://openalex.org/W1974009048,first,https://openalex.org/A2241052909,John Finnis,2592,NA
1220,3983,https://openalex.org/W3123329566,first,https://openalex.org/A1237694636,Timothy Endicott,2594,NA
1221,3984,https://openalex.org/W2036949560,first,https://openalex.org/A2104694655,James Bernard Murphy,2595,NA
1222,3986,https://openalex.org/W2008244679,first,https://openalex.org/A2336339141,Scott T FitzGibbon,2597,NA
1223,3987,https://openalex.org/W2039599350,first,https://openalex.org/A2154688629,Aileen Kavanagh,2598,NA
1224,3988,https://openalex.org/W1987806600,first,https://openalex.org/A2087265187,John Tasioulas,2599,NA
1225,3990,https://openalex.org/W3124387516,first,https://openalex.org/A2602055271,Richard W. Wright,2601,NA
1226,3991,https://openalex.org/W1990094989,first,https://openalex.org/A2117672160,Joseph Boyle,2602,NA
1227,3993,https://openalex.org/W2021954361,first,https://openalex.org/A2040033923,James Gordley,2604,NA
1228,3994,https://openalex.org/W2072042117,first,https://openalex.org/A2638415290,Robert E. Rodes,2605,NA
1229,3995,https://openalex.org/W2014899121,first,https://openalex.org/A338699724,John R. Morss,2606,NA
1230,3996,https://openalex.org/W1994439938,first,https://openalex.org/A2117672160,Joseph Boyle,2607,NA
1231,4006,https://openalex.org/W2037155593,first,https://openalex.org/A2319921252,J. L. A. Garcia,2617,NA
1232,4008,https://openalex.org/W2094535396,first,https://openalex.org/A2086379121,Germain Grisez,2619,NA
1233,4013,https://openalex.org/W1976203164,first,https://openalex.org/A2467192978,Robert P. George,2624,NA
1234,4016,https://openalex.org/W1996233282,first,https://openalex.org/A2117672160,Joseph Boyle,2627,NA
1235,4020,https://openalex.org/W2316966327,first,https://openalex.org/A2496555450,Bernard McCabe,2631,NA
1236,4021,https://openalex.org/W1972389564,first,https://openalex.org/A2429445430,Patrick Lee,2632,NA
1237,4026,https://openalex.org/W1986099688,first,https://openalex.org/A1189940417,Max Salomon Shellens,2637,NA
1238,4027,https://openalex.org/W1972551298,first,https://openalex.org/A2784403030,Paul Yowell,2638,NA
1239,4028,https://openalex.org/W2003581409,first,https://openalex.org/A2689111717,Kai Nielsen,2639,NA
1240,4032,https://openalex.org/W2072352315,first,https://openalex.org/A2633790259,Cristóbal Orrego,2643,NA
1242,4046,https://openalex.org/W3123923176,first,https://openalex.org/A663842181,Christopher Tollefsen,2657,NA
1243,4050,https://openalex.org/W2026616202,first,https://openalex.org/A2632441952,Peter J. Riga,2661,NA
1244,4052,https://openalex.org/W1980079384,first,https://openalex.org/A2140531816,Robert Anderson,2663,NA
1245,4054,https://openalex.org/W2011304441,first,https://openalex.org/A2325560065,Ralph McInerny,2665,NA
1246,4056,https://openalex.org/W1967260891,first,https://openalex.org/A2241052909,John Finnis,2667,NA
1247,4057,https://openalex.org/W2317737026,first,https://openalex.org/A2312950477,Johannes Messner,2668,NA
1248,4058,https://openalex.org/W2320236043,first,https://openalex.org/A2095056971,Andrew Koppelman,2669,NA
1249,4060,https://openalex.org/W1973373304,first,https://openalex.org/A2713203457,Heinrich A. Rommen,2671,NA
1250,4062,https://openalex.org/W1989281274,first,https://openalex.org/A2713141250,Arthur Kaufmann,2673,NA
1251,4063,https://openalex.org/W2065339528,first,https://openalex.org/A2704453839,Danny Priel,2674,NA
1252,4065,https://openalex.org/W2042008597,first,https://openalex.org/A2467192978,Robert P. George,2676,NA
1253,4066,https://openalex.org/W2042008597,last,https://openalex.org/A2145761212,Christopher Wolfe,2677,NA
1254,4069,https://openalex.org/W2021903641,first,https://openalex.org/A2634303653,Joseph S. Spoerl,2680,NA
1255,4074,https://openalex.org/W2010507467,first,https://openalex.org/A2424695745,George L. Kline,2685,NA
1256,4084,https://openalex.org/W2075522725,first,https://openalex.org/A2668427500,Eugene D. Genovese,2695,NA
1257,4085,https://openalex.org/W2065684052,first,https://openalex.org/A2635357846,Harry M. Clor,2696,NA
1258,4091,https://openalex.org/W1996957695,first,https://openalex.org/A2429445430,Patrick Lee,2702,NA
1259,4092,https://openalex.org/W1996957695,last,https://openalex.org/A2467192978,Robert P. George,2703,NA
1260,4094,https://openalex.org/W2043476872,first,https://openalex.org/A2467192978,Robert P. George,2705,NA
1261,4099,https://openalex.org/W2072250274,first,https://openalex.org/A2674317377,Robert L. Clinton,2710,NA
1262,4101,https://openalex.org/W2314449559,first,https://openalex.org/A2562908032,Charles Lefebvre,2712,NA
1263,4103,https://openalex.org/W2022888864,first,https://openalex.org/A2661755549,Russell Hittinger,2714,NA
1264,4107,https://openalex.org/W3121817242,first,https://openalex.org/A2524783766,Thomas Schultz,2718,NA
1265,4109,https://openalex.org/W2037359600,first,https://openalex.org/A2671221711,Lon L. Fuller,2720,NA
1266,4111,https://openalex.org/W2069828862,first,https://openalex.org/A71722749,Maris Köpcke Tinturé,2722,NA
1267,4113,https://openalex.org/W2032362776,first,https://openalex.org/A2574076933,Ernest Nagel,2724,NA
1268,4114,https://openalex.org/W3122568453,first,https://openalex.org/A2241052909,John Finnis,2725,NA
1269,4116,https://openalex.org/W1970023496,first,https://openalex.org/A2671221711,Lon L. Fuller,2727,NA
1270,4117,https://openalex.org/W2033492859,first,https://openalex.org/A2117672160,Joseph Boyle,2728,NA
1271,4118,https://openalex.org/W2044825379,first,https://openalex.org/A2106560424,William Joseph Wagner,2729,NA
1272,4120,https://openalex.org/W2051892650,first,https://openalex.org/A2713497905,N. E. Simmonds,2731,NA
1273,4121,https://openalex.org/W1975151288,first,https://openalex.org/A2467192978,Robert P. George,2732,NA
1274,4122,https://openalex.org/W3123296830,first,https://openalex.org/A2201576805,Matthew H. Kramer,2733,NA
1275,4123,https://openalex.org/W2078403778,first,https://openalex.org/A2664091594,Warren Murray,2734,NA
1276,4127,https://openalex.org/W2023891470,first,https://openalex.org/A2429445430,Patrick Lee,2738,NA
1277,4129,https://openalex.org/W1993866398,first,https://openalex.org/A2467192978,Robert P. George,2740,NA
1278,4132,https://openalex.org/W1975227465,first,https://openalex.org/A2778360010,Mark C. Murphy,2743,NA
1279,4133,https://openalex.org/W2005746500,first,https://openalex.org/A858805928,Francis J. Beckwith,2744,NA
1280,4135,https://openalex.org/W3123192711,first,https://openalex.org/A2638415290,Robert E. Rodes,2746,NA
1281,4138,https://openalex.org/W2078546388,first,https://openalex.org/A2016724944,Dwight G. Newman,2749,NA
1282,4142,https://openalex.org/W2038725147,first,https://openalex.org/A2241052909,John Finnis,2753,NA
1283,4144,https://openalex.org/W1973595927,first,https://openalex.org/A2467192978,Robert P. George,2755,NA
1284,4147,https://openalex.org/W1990932865,first,https://openalex.org/A2201576805,Matthew H. Kramer,2758,NA
1285,4152,https://openalex.org/W1986410150,first,https://openalex.org/A2774973273,Gary Chartier,2763,NA
1286,4158,https://openalex.org/W2034830683,first,https://openalex.org/A2720275470,N. E. Simmonds,2769,NA
1287,4159,https://openalex.org/W2040076610,first,https://openalex.org/A2669144447,Erik Wolf,2770,NA
1288,4160,https://openalex.org/W2075948468,first,https://openalex.org/A25773667,Brian Z. Tamanaha,2771,NA
1289,4161,https://openalex.org/W2002908242,first,https://openalex.org/A2201576805,Matthew H. Kramer,2772,NA
1290,4165,https://openalex.org/W3121920361,first,https://openalex.org/A2183811348,Hamish Stewart,2776,NA
1291,4167,https://openalex.org/W2053320603,first,https://openalex.org/A2662870773,Damien P. Horigan,2778,NA
1292,4168,https://openalex.org/W2089628398,first,https://openalex.org/A2651000283,Joseph C. Cascarelli,2779,NA
1293,4169,https://openalex.org/W3122191327,first,https://openalex.org/A2241052909,John Finnis,2780,NA
1294,4170,https://openalex.org/W2013890655,first,https://openalex.org/A1983749965,Jeffrey Goldsworthy,2781,NA
1295,4172,https://openalex.org/W2000263202,first,https://openalex.org/A2636706564,Benedict M. Guevin,2783,NA
1296,4173,https://openalex.org/W2026983722,first,https://openalex.org/A2562333592,Steven D. Smith,2784,NA
1297,4176,https://openalex.org/W2038797956,first,https://openalex.org/A2647661383,Jeffrey Brand-Ballard,2787,NA
1298,4177,https://openalex.org/W1975465865,first,https://openalex.org/A2063466544,Philip Soper,2788,NA
1299,4178,https://openalex.org/W3123371475,first,https://openalex.org/A3122299529,Bradley W. Miller,2789,NA
1300,4181,https://openalex.org/W2069512555,first,https://openalex.org/A2222557770,James V. Schall,2792,NA
1301,4182,https://openalex.org/W2025373728,first,https://openalex.org/A2776365331,Martin Rhonheimer,2793,NA
1302,4183,https://openalex.org/W2047760350,first,https://openalex.org/A2713783395,Matthew A. Pauley,2794,NA
1303,4185,https://openalex.org/W1974412448,first,https://openalex.org/A2201576805,Matthew H. Kramer,2796,NA
1304,4186,https://openalex.org/W2059957832,first,https://openalex.org/A2104694655,James Bernard Murphy,2797,NA
1305,4199,https://openalex.org/W2000452506,first,https://openalex.org/A2792151014,Emmanuel Voyiakis,2810,NA
1306,4206,https://openalex.org/W3122764826,first,https://openalex.org/A2555859626,Jeremy Waldron,2817,NA
1307,4211,https://openalex.org/W2032666091,first,https://openalex.org/A2221001885,Francesco Parisi,2822,NA
1308,4212,https://openalex.org/W1985080029,first,https://openalex.org/A2317244875,Anton-Hermann Chroust,2823,NA
1309,4215,https://openalex.org/W2019280314,first,https://openalex.org/A2639209986,Gerard V. Bradley,2826,NA
1310,4216,https://openalex.org/W2019280314,last,https://openalex.org/A2467192978,Robert P. George,2827,NA
1311,4217,https://openalex.org/W2061056826,first,https://openalex.org/A2299326928,Brian H. Bix,2828,NA
1312,4219,https://openalex.org/W2011077562,first,https://openalex.org/A2110384222,Peter C. Caldwell,2830,NA
1313,4227,https://openalex.org/W2090287329,first,https://openalex.org/A2704331531,Robert C. Black,2838,NA
1314,4229,https://openalex.org/W1967546882,first,https://openalex.org/A2641311813,James H. Hutson,2840,NA
1315,4230,https://openalex.org/W1993674054,first,https://openalex.org/A2107266354,Stephen R. Perry,2841,NA
1316,4232,https://openalex.org/W1965752275,first,https://openalex.org/A2628773636,Noel Dermot O'Donoghue,2843,NA
1317,4237,https://openalex.org/W2080330860,first,https://openalex.org/A2661755549,Russell Hittinger,2848,NA
1318,4242,https://openalex.org/W2008458765,first,https://openalex.org/A2562333592,Steven D. Smith,2853,NA
1319,4243,https://openalex.org/W2063584374,first,https://openalex.org/A1721871490,Karl Olivecrona,2854,NA
1320,4248,https://openalex.org/W2004360156,first,https://openalex.org/A2681862745,Jan Gorecki,2859,NA
1321,4251,https://openalex.org/W2074313849,first,https://openalex.org/A2694146131,Alfons Beitzinger,2862,NA
1322,4258,https://openalex.org/W2059559558,first,https://openalex.org/A2667315633,John Hund,2869,NA
1323,4263,https://openalex.org/W2050161841,first,https://openalex.org/A2646230708,George W. Constable,2874,NA
1324,4269,https://openalex.org/W2084238190,first,https://openalex.org/A2650891085,R. J. Gerber,2880,NA
1325,4271,https://openalex.org/W2003617475,first,https://openalex.org/A2085266332,Stanley Hauerwas,2882,NA
1326,4272,https://openalex.org/W2043291105,first,https://openalex.org/A3194336642,Joseph M. Boyle,2883,NA
1327,4273,https://openalex.org/W2064936971,first,https://openalex.org/A2661755549,Russell Hittinger,2884,NA
1328,4276,https://openalex.org/W2088209132,first,https://openalex.org/A2572787077,Onora O'Neill,2887,NA
1329,4277,https://openalex.org/W2059497598,first,https://openalex.org/A2241052909,John Finnis,2888,NA
1330,4285,https://openalex.org/W2013326028,first,https://openalex.org/A2336728404,Jacques Leclercq,2896,NA
1332,4298,https://openalex.org/W1964301451,first,https://openalex.org/A2776365331,Martin Rhonheimer,2909,NA
1333,4301,https://openalex.org/W2092999656,first,https://openalex.org/A2718234179,Peter Garnsey,2912,NA
1334,4303,https://openalex.org/W2073485778,first,https://openalex.org/A2115490003,Randy E. Barnett,2914,NA
1335,4304,https://openalex.org/W2330872966,first,https://openalex.org/A2654939520,John T. Noonan,2915,NA
1336,4305,https://openalex.org/W1988263885,first,https://openalex.org/A2467319126,Patrick J. Kelley,2916,NA
1337,4306,https://openalex.org/W2040207198,first,https://openalex.org/A2325560065,Ralph McInerny,2917,NA
1338,4307,https://openalex.org/W2325901642,first,https://openalex.org/A2330627003,John O'Connor,2918,NA
1339,4308,https://openalex.org/W2075661577,first,https://openalex.org/A2709449015,George Nakhnikian,2919,NA
1340,4311,https://openalex.org/W3125380225,first,https://openalex.org/A1993195261,Brian Leiter,2922,NA
1341,4314,https://openalex.org/W1999115651,first,https://openalex.org/A2693804097,Brian V. Johnstone,2925,NA
1342,4318,https://openalex.org/W2015456992,first,https://openalex.org/A2192619386,James P. Sterba,2929,NA
1343,4321,https://openalex.org/W1998861482,first,https://openalex.org/A2789819643,William A. Galston,2932,NA
1344,4323,https://openalex.org/W2062550020,first,https://openalex.org/A2638986606,Paul Gottfried,2934,NA
1345,4324,https://openalex.org/W2094543959,first,https://openalex.org/A2121887116,Kevin L. Flannery,2935,NA
1346,4325,https://openalex.org/W2315330557,first,https://openalex.org/A2330046228,Francis George,2936,NA
1347,4327,https://openalex.org/W2058376662,first,https://openalex.org/A2280254878,Tibor R. Machan,2938,NA
1348,4336,https://openalex.org/W2318945666,first,https://openalex.org/A2632840804,Carl J. Friedrich,2947,NA
1349,4342,https://openalex.org/W2043223491,first,https://openalex.org/A87871570,Hans Kelsen,2953,NA
1350,4343,https://openalex.org/W2023069234,first,https://openalex.org/A2490614556,Cornelius F. Murphy,2954,NA
1351,4350,https://openalex.org/W1964713524,first,https://openalex.org/A2127849300,Malcolm Voyce,2961,NA
1352,4354,https://openalex.org/W2052134371,first,https://openalex.org/A2798355984,Francis Oakley,2965,NA
1353,4355,https://openalex.org/W2052134371,last,https://openalex.org/A2314656139,Elliot W. Urdang,2966,NA
1354,4360,https://openalex.org/W2046921645,first,https://openalex.org/A2280254878,Tibor R. Machan,2971,NA
1355,4363,https://openalex.org/W2058555837,first,https://openalex.org/A2632840804,Carl J. Friedrich,2974,NA
1356,4367,https://openalex.org/W2014788750,first,https://openalex.org/A2576298768,Thomas L. Shaffer,2978,NA
1357,4371,https://openalex.org/W2038509941,first,https://openalex.org/A2222557770,James V. Schall,2982,NA
1358,4373,https://openalex.org/W2129952890,first,https://openalex.org/A2981082266,Jr. John T. Noonan,2984,NA
1359,4377,https://openalex.org/W2082925370,first,https://openalex.org/A2618989891,David B. Young,2988,NA
1360,4386,https://openalex.org/W1978533242,first,https://openalex.org/A2317244875,Anton-Hermann Chroust,2997,NA
1361,4390,https://openalex.org/W1996091912,first,https://openalex.org/A3194336642,Joseph M. Boyle,3001,NA
1362,4398,https://openalex.org/W3121751620,first,https://openalex.org/A2592440234,Robert W. McGee,3009,NA
1363,4400,https://openalex.org/W2078087142,first,https://openalex.org/A2677780802,Henry Mather,3011,NA
1364,4403,https://openalex.org/W2313082293,first,https://openalex.org/A2719023840,Michael Bertram Crowe,3014,NA
1365,4404,https://openalex.org/W2027463163,first,https://openalex.org/A754033058,Raymond B. Marcin,3015,NA
1366,4407,https://openalex.org/W2329070279,first,https://openalex.org/A2241052909,John Finnis,3018,NA
1367,4410,https://openalex.org/W2090121397,first,https://openalex.org/A2658486896,Jeffrey C. Tuomala,3021,NA
1368,4411,https://openalex.org/W2010113866,first,https://openalex.org/A1963756396,Allan C. Hutchinson,3022,NA
1369,4413,https://openalex.org/W2003847749,first,https://openalex.org/A2200555747,David Daube,3024,NA
1370,4414,https://openalex.org/W2134310673,first,https://openalex.org/A2258882836,Suri Ratnapala,3025,NA
1371,4415,https://openalex.org/W1964295787,first,https://openalex.org/A2713001957,Eugene F. Miller,3026,NA
1372,4416,https://openalex.org/W2006959824,first,https://openalex.org/A2686827437,Francis Canavan,3027,NA
1373,4418,https://openalex.org/W2067382081,first,https://openalex.org/A2663628650,Wilfrid E. Rumble,3029,NA
1374,4421,https://openalex.org/W2009043119,first,https://openalex.org/A2159647805,Anthony Townsend Kronman,3032,NA
1375,4424,https://openalex.org/W2335548365,first,https://openalex.org/A2325560065,Ralph McInerny,3035,NA
